checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,3847,100 <= ... < 500 DM,... >= 7 years,2,male,guarantor,3,"car or other, not in savings account",37,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (used),1384,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,co-applicant,4,real estate,34,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,12,critical account / other credits existing (not at this bank),business,6826,... < 100 DM,... >= 7 years,1,male,none,3,real estate,34,none,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,business,2448,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,1,building society savings agreement / life insurance,33,none,own,4,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,23,existing credits paid back duly till now,radio/television,4602,... < 100 DM,... < 1 year,4,male,none,3,real estate,27,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,29,existing credits paid back duly till now,car (used),7842,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,39,none,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,married/widowed
no checking account,43,no credits taken / all credits paid back duly,car (new),9439,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",19,none,rent,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,27,existing credits paid back duly till now,car (used),830,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",33,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,10,existing credits paid back duly till now,car (new),3359,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",27,none,for free,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,54,critical account / other credits existing (not at this bank),car (new),1962,... >= 1000 DM,... >= 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,6,delay in paying off in the past,furniture/equipment,620,... < 100 DM,4 <= ... < 7 years,4,male,none,1,real estate,36,none,rent,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,business,1376,unknown / no savings account,unemployed,4,male,none,4,"car or other, not in savings account",30,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),250,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,unknown / no property,24,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,2262,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,47,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,business,2004,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,51,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,critical account / other credits existing (not at this bank),furniture/equipment,5969,100 <= ... < 500 DM,unemployed,4,male,none,4,real estate,36,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,car (new),1688,unknown / no savings account,... >= 7 years,3,male,none,4,"car or other, not in savings account",57,bank,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,29,existing credits paid back duly till now,car (new),1434,... < 100 DM,... < 1 year,2,female,none,4,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,1701,unknown / no savings account,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",19,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,43,no credits taken / all credits paid back duly,radio/television,3306,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",32,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (used),4770,... < 100 DM,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",43,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,car (new),10566,100 <= ... < 500 DM,... >= 7 years,2,female,none,3,"car or other, not in savings account",75,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,7,existing credits paid back duly till now,furniture/equipment,1124,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,43,none,rent,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,14,existing credits paid back duly till now,car (new),1967,unknown / no savings account,1 <= ... < 4 years,4,male,none,1,real estate,38,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,27,critical account / other credits existing (not at this bank),furniture/equipment,1558,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",55,none,own,3,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,40,delay in paying off in the past,radio/television,250,100 <= ... < 500 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",27,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,4531,unknown / no savings account,4 <= ... < 7 years,1,male,none,4,unknown / no property,71,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,31,existing credits paid back duly till now,car (new),6276,100 <= ... < 500 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",55,bank,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,28,existing credits paid back duly till now,car (new),4593,... < 100 DM,4 <= ... < 7 years,4,female,none,3,real estate,24,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,16,existing credits paid back duly till now,car (used),5529,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,75,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,7,no credits taken / all credits paid back duly,radio/television,3322,... < 100 DM,1 <= ... < 4 years,3,male,none,4,unknown / no property,53,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,57,existing credits paid back duly till now,repairs,6419,... >= 1000 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,business,2175,... < 100 DM,1 <= ... < 4 years,4,male,none,1,building society savings agreement / life insurance,30,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,furniture/equipment,631,unknown / no savings account,unemployed,4,female,none,2,building society savings agreement / life insurance,29,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,28,existing credits paid back duly till now,repairs,989,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,72,existing credits paid back duly till now,car (used),990,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",71,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),business,250,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,56,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,2488,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",19,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,2953,... < 100 DM,1 <= ... < 4 years,1,female,none,1,building society savings agreement / life insurance,31,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,23,critical account / other credits existing (not at this bank),repairs,1294,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",39,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,14,existing credits paid back duly till now,furniture/equipment,3446,... < 100 DM,... < 1 year,2,female,none,3,"car or other, not in savings account",19,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,59,critical account / other credits existing (not at this bank),business,10497,unknown / no savings account,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,75,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,45,no credits taken / all credits paid back duly,furniture/equipment,1541,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",37,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,3298,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",34,bank,own,1,unskilled - resident,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,radio/television,250,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,1,building society savings agreement / life insurance,33,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,5462,... < 100 DM,1 <= ... < 4 years,4,male,none,1,building society savings agreement / life insurance,75,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,1008,... < 100 DM,1 <= ... < 4 years,4,female,none,4,real estate,37,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),car (new),6249,... < 100 DM,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",47,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,furniture/equipment,882,... < 100 DM,... < 1 year,1,female,none,4,"car or other, not in savings account",19,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,furniture/equipment,3535,... < 100 DM,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,75,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,others,2636,... < 100 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,29,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,28,existing credits paid back duly till now,furniture/equipment,3075,... < 100 DM,unemployed,4,male,none,1,real estate,25,bank,own,1,skilled employee / official,1,none,no,1,single
... < 0 DM,45,no credits taken / all credits paid back duly,car (new),10290,unknown / no savings account,4 <= ... < 7 years,3,male,none,4,unknown / no property,59,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,44,no credits taken / all credits paid back duly,car (used),15945,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,unknown / no property,36,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,13,no credits taken / all credits paid back duly,car (new),1239,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,21,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,existing credits paid back duly till now,radio/television,12230,500 <= ... < 1000 DM,... < 1 year,4,male,none,2,real estate,35,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,24,all credits at this bank paid back duly,car (new),10529,... >= 1000 DM,... < 1 year,2,male,none,1,building society savings agreement / life insurance,26,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,22,all credits at this bank paid back duly,car (new),2407,... < 100 DM,... < 1 year,3,female,guarantor,3,real estate,26,none,own,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,21,critical account / other credits existing (not at this bank),furniture/equipment,1970,500 <= ... < 1000 DM,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,75,bank,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,13,delay in paying off in the past,car (used),5821,... >= 1000 DM,4 <= ... < 7 years,2,female,co-applicant,4,building society savings agreement / life insurance,75,none,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),education,1917,unknown / no savings account,unemployed,2,male,none,4,building society savings agreement / life insurance,47,none,own,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,72,existing credits paid back duly till now,radio/television,6360,... < 100 DM,4 <= ... < 7 years,2,female,none,2,real estate,22,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,1305,... < 100 DM,1 <= ... < 4 years,3,male,none,4,real estate,51,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),repairs,507,... < 100 DM,4 <= ... < 7 years,2,male,none,4,building society savings agreement / life insurance,32,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,48,critical account / other credits existing (not at this bank),others,2274,unknown / no savings account,... >= 7 years,3,male,none,3,"car or other, not in savings account",45,none,own,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,business,9578,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,35,none,rent,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,39,critical account / other credits existing (not at this bank),radio/television,2119,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",19,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,9,existing credits paid back duly till now,furniture/equipment,1047,... < 100 DM,1 <= ... < 4 years,1,female,none,3,building society savings agreement / life insurance,25,none,for free,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
no checking account,22,existing credits paid back duly till now,radio/television,11217,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,35,none,rent,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,23,existing credits paid back duly till now,radio/television,3882,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,35,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,car (new),2649,100 <= ... < 500 DM,... >= 7 years,1,male,co-applicant,4,unknown / no property,42,none,own,3,unskilled - resident,1,none,yes,1,single
... < 0 DM,44,no credits taken / all credits paid back duly,business,5829,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,43,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,9,existing credits paid back duly till now,furniture/equipment,546,... < 100 DM,unemployed,1,male,none,4,"car or other, not in savings account",75,none,for free,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,12,existing credits paid back duly till now,radio/television,2408,... < 100 DM,1 <= ... < 4 years,1,female,none,3,real estate,19,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,29,existing credits paid back duly till now,furniture/equipment,2112,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",51,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,business,617,... < 100 DM,... < 1 year,4,male,none,1,"car or other, not in savings account",45,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,31,existing credits paid back duly till now,furniture/equipment,2418,... >= 1000 DM,... < 1 year,2,female,guarantor,2,real estate,23,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
no checking account,16,existing credits paid back duly till now,furniture/equipment,2143,... < 100 DM,... < 1 year,4,female,none,1,real estate,21,none,rent,1,skilled employee / official,1,none,no,2,divorced/separated
no checking account,26,existing credits paid back duly till now,car (used),3643,... < 100 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,25,delay in paying off in the past,furniture/equipment,2926,100 <= ... < 500 DM,unemployed,1,male,none,4,"car or other, not in savings account",20,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,30,all credits at this bank paid back duly,car (used),2945,unknown / no savings account,... < 1 year,4,male,none,4,"car or other, not in savings account",65,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,education,12335,... < 100 DM,4 <= ... < 7 years,2,female,none,4,building society savings agreement / life insurance,29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),radio/television,4001,... < 100 DM,... < 1 year,1,male,none,3,building society savings agreement / life insurance,30,stores,own,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,29,existing credits paid back duly till now,education,697,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,45,bank,own,2,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,25,delay in paying off in the past,car (new),1594,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,552,500 <= ... < 1000 DM,1 <= ... < 4 years,1,female,none,1,real estate,22,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,26,existing credits paid back duly till now,radio/television,11799,unknown / no savings account,4 <= ... < 7 years,2,male,none,1,real estate,20,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,27,existing credits paid back duly till now,radio/television,3395,... < 100 DM,4 <= ... < 7 years,4,female,none,1,real estate,47,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,education,5756,... < 100 DM,unemployed,2,male,none,4,"car or other, not in savings account",68,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),2582,... < 100 DM,... < 1 year,3,female,none,2,building society savings agreement / life insurance,20,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,24,existing credits paid back duly till now,radio/television,3217,unknown / no savings account,1 <= ... < 4 years,3,female,none,2,real estate,30,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,16,critical account / other credits existing (not at this bank),car (new),3996,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,2,"car or other, not in savings account",44,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,15945,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",75,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,car (new),6373,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,1,"car or other, not in savings account",24,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,18,delay in paying off in the past,radio/television,2096,unknown / no savings account,1 <= ... < 4 years,3,male,none,4,unknown / no property,19,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,44,critical account / other credits existing (not at this bank),car (used),4937,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,50,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,real estate,25,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,72,critical account / other credits existing (not at this bank),education,8555,unknown / no savings account,1 <= ... < 4 years,1,male,none,3,unknown / no property,41,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),car (used),4980,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",68,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,29,existing credits paid back duly till now,radio/television,3084,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,19,all credits at this bank paid back duly,furniture/equipment,2639,unknown / no savings account,... >= 7 years,3,male,none,3,unknown / no property,56,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),1310,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,2,building society savings agreement / life insurance,19,none,rent,1,unskilled - resident,1,none,no,2,divorced/separated
0 <= ... < 200 DM,12,no credits taken / all credits paid back duly,car (used),604,... >= 1000 DM,1 <= ... < 4 years,3,male,co-applicant,2,building society savings agreement / life insurance,55,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,furniture/equipment,3625,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,42,none,own,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,450,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,34,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,19,existing credits paid back duly till now,car (used),250,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,real estate,59,none,own,1,unskilled - resident,1,none,yes,2,single
no checking account,72,delay in paying off in the past,business,2191,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,1,building society savings agreement / life insurance,22,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,20,existing credits paid back duly till now,others,3229,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,47,none,rent,1,unskilled - resident,1,none,yes,1,single
no checking account,24,existing credits paid back duly till now,car (new),3360,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,3,"car or other, not in savings account",26,bank,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",32,none,own,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,1716,... < 100 DM,... < 1 year,3,female,none,2,real estate,35,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,business,6533,100 <= ... < 500 DM,... < 1 year,3,male,none,4,unknown / no property,24,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,2933,... < 100 DM,... < 1 year,4,female,none,4,real estate,20,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,47,existing credits paid back duly till now,education,12270,100 <= ... < 500 DM,unemployed,3,male,none,4,"car or other, not in savings account",39,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,20,existing credits paid back duly till now,radio/television,2977,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,29,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,11,existing credits paid back duly till now,furniture/equipment,4280,... < 100 DM,1 <= ... < 4 years,3,male,none,3,"car or other, not in savings account",32,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2379,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,guarantor,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,2479,unknown / no savings account,1 <= ... < 4 years,3,female,none,3,building society savings agreement / life insurance,35,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,28,existing credits paid back duly till now,radio/television,2019,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",48,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,40,critical account / other credits existing (not at this bank),furniture/equipment,1446,... < 100 DM,1 <= ... < 4 years,1,female,co-applicant,4,building society savings agreement / life insurance,34,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,28,delay in paying off in the past,car (new),6950,... < 100 DM,... >= 7 years,3,male,none,4,unknown / no property,75,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,24,existing credits paid back duly till now,retraining,2815,unknown / no savings account,1 <= ... < 4 years,3,female,none,4,real estate,23,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,6441,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,none,4,"car or other, not in savings account",20,stores,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,education,3121,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,50,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,13,critical account / other credits existing (not at this bank),radio/television,2850,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",68,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,72,critical account / other credits existing (not at this bank),furniture/equipment,2412,... < 100 DM,unemployed,3,male,none,2,building society savings agreement / life insurance,23,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (used),12454,500 <= ... < 1000 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,45,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,others,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",34,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,furniture/equipment,1334,... < 100 DM,... < 1 year,3,female,none,2,real estate,19,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,business,323,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
