checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
... < 0 DM,46,no credits taken / all credits paid back duly,radio/television,9621,unknown / no savings account,... < 1 year,2,male,none,1,"car or other, not in savings account",21,stores,for free,3,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,19,critical account / other credits existing (not at this bank),furniture/equipment,2212,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,3,real estate,41,none,own,4,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,24,no credits taken / all credits paid back duly,others,3226,... >= 1000 DM,4 <= ... < 7 years,1,male,guarantor,4,building society savings agreement / life insurance,37,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,27,delay in paying off in the past,education,4478,100 <= ... < 500 DM,... >= 7 years,3,male,co-applicant,4,real estate,39,bank,own,2,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,24,no credits taken / all credits paid back duly,car (new),3266,100 <= ... < 500 DM,unemployed,2,male,co-applicant,2,"car or other, not in savings account",29,bank,rent,1,skilled employee / official,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,36,delay in paying off in the past,repairs,5985,... < 100 DM,4 <= ... < 7 years,3,male,none,4,building society savings agreement / life insurance,39,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,24,no credits taken / all credits paid back duly,car (used),9285,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,2,"car or other, not in savings account",36,bank,rent,3,unskilled - resident,1,none,no,1,single
0 <= ... < 200 DM,6,all credits at this bank paid back duly,repairs,3837,unknown / no savings account,... < 1 year,2,female,none,3,"car or other, not in savings account",24,none,own,1,unemployed / unskilled - non-resident,2,none,no,1,single
... < 0 DM,26,delay in paying off in the past,radio/television,3585,unknown / no savings account,4 <= ... < 7 years,1,male,guarantor,3,building society savings agreement / life insurance,46,stores,own,2,skilled employee / official,2,none,no,1,single
no checking account,19,all credits at this bank paid back duly,business,15945,... < 100 DM,unemployed,3,male,co-applicant,2,building society savings agreement / life insurance,31,stores,for free,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,22,all credits at this bank paid back duly,radio/television,503,100 <= ... < 500 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,63,stores,rent,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,9,critical account / other credits existing (not at this bank),car (used),2158,... >= 1000 DM,unemployed,3,male,guarantor,2,real estate,59,stores,rent,4,skilled employee / official,1,none,yes,2,single
... < 0 DM,27,critical account / other credits existing (not at this bank),car (used),1359,unknown / no savings account,... < 1 year,3,male,co-applicant,2,building society savings agreement / life insurance,39,bank,own,2,skilled employee / official,1,none,no,1,married/widowed
no checking account,7,existing credits paid back duly till now,domestic appliances,6308,... >= 1000 DM,1 <= ... < 4 years,4,female,co-applicant,3,building society savings agreement / life insurance,75,stores,own,3,unemployed / unskilled - non-resident,1,none,yes,2,single
no checking account,8,existing credits paid back duly till now,repairs,1732,... < 100 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,21,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,repairs,2528,100 <= ... < 500 DM,unemployed,3,female,co-applicant,3,building society savings agreement / life insurance,19,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,11501,unknown / no savings account,4 <= ... < 7 years,3,male,co-applicant,4,real estate,30,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,9,critical account / other credits existing (not at this bank),radio/television,15945,unknown / no savings account,1 <= ... < 4 years,1,male,co-applicant,3,building society savings agreement / life insurance,56,bank,own,4,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,21,existing credits paid back duly till now,others,9182,... >= 1000 DM,unemployed,1,male,none,2,"car or other, not in savings account",41,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,35,critical account / other credits existing (not at this bank),radio/television,1296,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,1,unknown / no property,71,none,rent,4,skilled employee / official,2,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,39,all credits at this bank paid back duly,repairs,2997,unknown / no savings account,... < 1 year,3,male,none,2,unknown / no property,33,none,own,4,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,education,6541,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,co-applicant,3,"car or other, not in savings account",19,stores,for free,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,29,no credits taken / all credits paid back duly,others,1300,100 <= ... < 500 DM,... < 1 year,2,male,co-applicant,3,unknown / no property,19,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... < 0 DM,16,existing credits paid back duly till now,furniture/equipment,2449,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,2,real estate,41,stores,for free,4,skilled employee / official,2,"yes, registered under customer's name",no,2,single
no checking account,27,existing credits paid back duly till now,radio/television,915,100 <= ... < 500 DM,... < 1 year,2,female,co-applicant,4,"car or other, not in savings account",19,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,27,existing credits paid back duly till now,repairs,319,unknown / no savings account,1 <= ... < 4 years,2,female,none,4,unknown / no property,33,bank,own,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,24,no credits taken / all credits paid back duly,radio/television,15945,... < 100 DM,unemployed,4,female,none,1,unknown / no property,27,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,22,no credits taken / all credits paid back duly,car (used),4540,... >= 1000 DM,... < 1 year,4,male,guarantor,2,real estate,23,none,for free,2,unskilled - resident,2,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,8,no credits taken / all credits paid back duly,business,10231,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,guarantor,4,real estate,37,stores,for free,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,14,existing credits paid back duly till now,furniture/equipment,1844,unknown / no savings account,unemployed,2,female,none,4,building society savings agreement / life insurance,70,bank,for free,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,46,no credits taken / all credits paid back duly,car (new),2392,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,co-applicant,4,"car or other, not in savings account",49,none,own,2,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,38,critical account / other credits existing (not at this bank),domestic appliances,4703,unknown / no savings account,unemployed,3,male,co-applicant,2,unknown / no property,34,stores,rent,2,skilled employee / official,2,none,no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,35,all credits at this bank paid back duly,car (used),8029,unknown / no savings account,... >= 7 years,2,male,co-applicant,3,"car or other, not in savings account",41,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,32,critical account / other credits existing (not at this bank),car (used),1440,... < 100 DM,4 <= ... < 7 years,4,female,guarantor,2,"car or other, not in savings account",42,stores,rent,2,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,6,critical account / other credits existing (not at this bank),domestic appliances,5417,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,co-applicant,4,real estate,33,bank,own,2,skilled employee / official,2,none,yes,1,single
no checking account,21,no credits taken / all credits paid back duly,radio/television,4115,... >= 1000 DM,1 <= ... < 4 years,3,male,co-applicant,3,"car or other, not in savings account",26,stores,rent,1,unemployed / unskilled - non-resident,1,none,no,1,single
0 <= ... < 200 DM,32,no credits taken / all credits paid back duly,radio/television,2214,... < 100 DM,... >= 7 years,2,male,none,4,unknown / no property,50,none,own,4,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,16,existing credits paid back duly till now,others,2050,unknown / no savings account,... < 1 year,3,female,guarantor,4,building society savings agreement / life insurance,43,bank,for free,1,management / self-employed / highly qualified employee / officer,1,none,no,2,single
no checking account,5,all credits at this bank paid back duly,education,7403,... >= 1000 DM,1 <= ... < 4 years,3,male,none,3,real estate,34,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
no checking account,4,all credits at this bank paid back duly,repairs,4577,100 <= ... < 500 DM,... < 1 year,4,female,co-applicant,1,unknown / no property,30,bank,own,1,skilled employee / official,2,none,yes,2,married/widowed
... < 0 DM,58,critical account / other credits existing (not at this bank),radio/television,1222,100 <= ... < 500 DM,... < 1 year,4,male,none,2,unknown / no property,42,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,business,3975,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,"car or other, not in savings account",52,none,rent,3,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),furniture/equipment,3201,unknown / no savings account,4 <= ... < 7 years,4,female,none,1,unknown / no property,52,none,rent,1,unskilled - resident,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,57,all credits at this bank paid back duly,radio/television,6093,... < 100 DM,... >= 7 years,1,male,co-applicant,2,unknown / no property,49,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,65,existing credits paid back duly till now,radio/television,7703,... >= 1000 DM,unemployed,4,female,guarantor,4,unknown / no property,25,bank,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,39,existing credits paid back duly till now,car (used),9497,100 <= ... < 500 DM,unemployed,2,male,guarantor,2,"car or other, not in savings account",35,stores,for free,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,29,no credits taken / all credits paid back duly,car (new),5055,... < 100 DM,... < 1 year,4,male,guarantor,1,unknown / no property,31,none,for free,4,management / self-employed / highly qualified employee / officer,1,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,19,no credits taken / all credits paid back duly,furniture/equipment,10714,100 <= ... < 500 DM,... >= 7 years,1,female,guarantor,3,unknown / no property,36,none,rent,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,others,4060,unknown / no savings account,... < 1 year,1,male,none,4,"car or other, not in savings account",75,bank,for free,4,skilled employee / official,1,none,yes,1,single
... < 0 DM,7,all credits at this bank paid back duly,others,5098,... >= 1000 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,31,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,40,existing credits paid back duly till now,repairs,7433,unknown / no savings account,... >= 7 years,1,male,guarantor,3,real estate,61,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,7,delay in paying off in the past,repairs,15945,500 <= ... < 1000 DM,... >= 7 years,2,female,co-applicant,3,"car or other, not in savings account",28,stores,own,3,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,21,all credits at this bank paid back duly,radio/television,7930,... >= 1000 DM,4 <= ... < 7 years,3,male,none,3,real estate,20,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,17,existing credits paid back duly till now,business,7164,... < 100 DM,unemployed,4,male,none,3,unknown / no property,31,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),car (used),10930,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,38,none,own,1,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,33,critical account / other credits existing (not at this bank),others,1692,... < 100 DM,1 <= ... < 4 years,3,female,none,2,real estate,36,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,22,all credits at this bank paid back duly,car (new),2177,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,24,bank,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,19,all credits at this bank paid back duly,others,5201,unknown / no savings account,... < 1 year,2,female,guarantor,1,"car or other, not in savings account",54,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,9,delay in paying off in the past,domestic appliances,6318,... < 100 DM,... >= 7 years,1,male,guarantor,4,real estate,31,bank,own,2,skilled employee / official,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,41,delay in paying off in the past,furniture/equipment,10984,... < 100 DM,1 <= ... < 4 years,2,female,co-applicant,2,real estate,51,none,for free,2,skilled employee / official,2,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,domestic appliances,15945,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,46,stores,own,2,skilled employee / official,2,none,no,1,single
no checking account,19,critical account / other credits existing (not at this bank),car (new),3247,... >= 1000 DM,... >= 7 years,2,male,none,2,unknown / no property,45,none,own,3,unskilled - resident,2,"yes, registered under customer's name",no,1,single
no checking account,38,critical account / other credits existing (not at this bank),retraining,3309,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,guarantor,4,real estate,36,bank,own,2,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,20,all credits at this bank paid back duly,car (new),11149,500 <= ... < 1000 DM,unemployed,2,male,co-applicant,4,real estate,29,bank,rent,4,unskilled - resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,education,1253,unknown / no savings account,... >= 7 years,4,female,guarantor,3,unknown / no property,71,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,29,delay in paying off in the past,domestic appliances,15945,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,guarantor,4,"car or other, not in savings account",61,bank,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),retraining,3037,unknown / no savings account,4 <= ... < 7 years,1,male,guarantor,4,real estate,44,stores,for free,4,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,9,no credits taken / all credits paid back duly,education,11045,500 <= ... < 1000 DM,unemployed,4,female,guarantor,4,"car or other, not in savings account",43,none,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,33,existing credits paid back duly till now,others,1853,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",40,none,for free,2,unskilled - resident,2,none,yes,1,married/widowed
... < 0 DM,4,existing credits paid back duly till now,car (new),1843,... >= 1000 DM,... >= 7 years,4,female,guarantor,4,unknown / no property,54,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,car (used),12300,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,2,real estate,29,stores,for free,2,unemployed / unskilled - non-resident,1,none,no,1,married/widowed
no checking account,20,all credits at this bank paid back duly,car (new),2769,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,guarantor,3,unknown / no property,27,none,own,3,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,5,delay in paying off in the past,car (new),3276,unknown / no savings account,1 <= ... < 4 years,1,male,guarantor,1,"car or other, not in savings account",27,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),education,345,... < 100 DM,unemployed,4,female,co-applicant,3,"car or other, not in savings account",27,bank,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,47,delay in paying off in the past,business,2867,... >= 1000 DM,4 <= ... < 7 years,4,female,guarantor,1,"car or other, not in savings account",38,stores,for free,4,management / self-employed / highly qualified employee / officer,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,25,all credits at this bank paid back duly,radio/television,421,unknown / no savings account,4 <= ... < 7 years,4,male,co-applicant,4,"car or other, not in savings account",26,bank,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,72,delay in paying off in the past,business,9388,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,48,bank,for free,4,skilled employee / official,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,24,critical account / other credits existing (not at this bank),domestic appliances,2835,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,2,unknown / no property,55,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,29,delay in paying off in the past,car (used),15945,... >= 1000 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,30,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,33,existing credits paid back duly till now,education,10457,... >= 1000 DM,1 <= ... < 4 years,1,female,guarantor,2,building society savings agreement / life insurance,47,stores,for free,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,44,delay in paying off in the past,business,4110,unknown / no savings account,unemployed,4,female,guarantor,3,building society savings agreement / life insurance,29,none,rent,4,skilled employee / official,2,none,yes,1,married/widowed
... < 0 DM,6,no credits taken / all credits paid back duly,education,3017,... < 100 DM,4 <= ... < 7 years,1,male,co-applicant,3,real estate,23,none,rent,4,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
no checking account,25,no credits taken / all credits paid back duly,car (used),3626,unknown / no savings account,... < 1 year,4,female,co-applicant,2,real estate,59,stores,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,35,delay in paying off in the past,repairs,15945,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,2,real estate,34,bank,for free,4,unskilled - resident,2,none,no,1,single
no checking account,8,all credits at this bank paid back duly,retraining,10348,unknown / no savings account,4 <= ... < 7 years,2,female,co-applicant,2,building society savings agreement / life insurance,34,none,own,2,unskilled - resident,1,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),furniture/equipment,3481,unknown / no savings account,1 <= ... < 4 years,2,male,co-applicant,4,real estate,33,bank,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,32,delay in paying off in the past,furniture/equipment,5768,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",25,none,rent,3,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,13,existing credits paid back duly till now,furniture/equipment,6870,... >= 1000 DM,unemployed,4,female,guarantor,2,building society savings agreement / life insurance,31,none,own,2,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,21,existing credits paid back duly till now,business,6551,... >= 1000 DM,4 <= ... < 7 years,3,female,co-applicant,1,building society savings agreement / life insurance,47,stores,rent,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,31,no credits taken / all credits paid back duly,furniture/equipment,8830,... < 100 DM,... >= 7 years,1,male,none,2,real estate,48,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,30,all credits at this bank paid back duly,repairs,478,500 <= ... < 1000 DM,1 <= ... < 4 years,2,female,guarantor,2,unknown / no property,28,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,business,5236,... >= 1000 DM,... >= 7 years,4,male,guarantor,2,real estate,56,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,14,all credits at this bank paid back duly,education,5661,100 <= ... < 500 DM,... >= 7 years,4,female,none,2,building society savings agreement / life insurance,44,none,own,3,unskilled - resident,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,22,existing credits paid back duly till now,education,15945,... >= 1000 DM,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",67,stores,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),1902,... >= 1000 DM,4 <= ... < 7 years,4,female,co-applicant,4,"car or other, not in savings account",28,stores,for free,3,skilled employee / official,1,none,no,1,divorced/separated
no checking account,17,delay in paying off in the past,domestic appliances,5086,... < 100 DM,... < 1 year,2,male,co-applicant,4,building society savings agreement / life insurance,28,bank,for free,2,unskilled - resident,1,none,no,2,single
0 <= ... < 200 DM,22,delay in paying off in the past,retraining,1979,... >= 1000 DM,... >= 7 years,2,female,none,2,real estate,22,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,all credits at this bank paid back duly,radio/television,15945,unknown / no savings account,unemployed,1,male,none,1,"car or other, not in savings account",75,none,own,4,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,education,5098,unknown / no savings account,... < 1 year,2,male,none,2,"car or other, not in savings account",61,bank,for free,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),furniture/equipment,4749,unknown / no savings account,1 <= ... < 4 years,1,male,co-applicant,2,unknown / no property,42,none,own,2,skilled employee / official,2,none,no,2,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,retraining,5659,100 <= ... < 500 DM,... >= 7 years,1,male,co-applicant,3,unknown / no property,30,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,education,4243,... < 100 DM,unemployed,4,male,guarantor,3,unknown / no property,45,none,for free,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,36,delay in paying off in the past,retraining,9380,... < 100 DM,unemployed,2,male,co-applicant,4,unknown / no property,35,none,own,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,6,no credits taken / all credits paid back duly,education,5760,unknown / no savings account,... < 1 year,1,male,none,1,real estate,48,stores,rent,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,22,critical account / other credits existing (not at this bank),business,5015,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,co-applicant,1,"car or other, not in savings account",53,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,no,2,divorced/separated
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,radio/television,4065,... >= 1000 DM,4 <= ... < 7 years,2,male,co-applicant,4,unknown / no property,42,none,own,4,unskilled - resident,1,none,yes,2,single
no checking account,53,existing credits paid back duly till now,radio/television,1830,... >= 1000 DM,4 <= ... < 7 years,1,female,co-applicant,3,unknown / no property,35,bank,for free,1,skilled employee / official,1,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,16,no credits taken / all credits paid back duly,retraining,14941,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,guarantor,3,building society savings agreement / life insurance,36,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),furniture/equipment,4303,unknown / no savings account,unemployed,4,female,co-applicant,1,"car or other, not in savings account",48,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,11,no credits taken / all credits paid back duly,domestic appliances,10255,... >= 1000 DM,4 <= ... < 7 years,4,male,none,2,real estate,38,stores,own,1,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,26,all credits at this bank paid back duly,repairs,15945,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,co-applicant,2,real estate,23,bank,rent,4,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,13,existing credits paid back duly till now,retraining,10903,... < 100 DM,unemployed,1,female,guarantor,4,building society savings agreement / life insurance,31,none,rent,4,skilled employee / official,2,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,repairs,5887,... < 100 DM,1 <= ... < 4 years,1,female,guarantor,2,unknown / no property,30,bank,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,repairs,15945,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,real estate,33,stores,rent,4,management / self-employed / highly qualified employee / officer,1,none,no,2,single
no checking account,17,existing credits paid back duly till now,radio/television,2157,unknown / no savings account,... < 1 year,2,female,none,2,"car or other, not in savings account",51,none,rent,1,unskilled - resident,2,none,yes,2,married/widowed
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (new),3063,100 <= ... < 500 DM,... >= 7 years,2,male,none,3,real estate,51,none,for free,4,skilled employee / official,2,none,yes,1,single
... < 0 DM,18,existing credits paid back duly till now,domestic appliances,4656,... < 100 DM,1 <= ... < 4 years,1,female,co-applicant,1,unknown / no property,60,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,20,all credits at this bank paid back duly,business,1658,500 <= ... < 1000 DM,... >= 7 years,1,male,none,1,unknown / no property,28,stores,own,4,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),furniture/equipment,4599,500 <= ... < 1000 DM,... < 1 year,2,male,none,4,unknown / no property,53,stores,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,4,no credits taken / all credits paid back duly,domestic appliances,647,unknown / no savings account,4 <= ... < 7 years,2,female,guarantor,1,unknown / no property,47,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,15,no credits taken / all credits paid back duly,radio/television,2206,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,unknown / no property,24,bank,rent,1,skilled employee / official,2,none,no,2,single
no checking account,25,all credits at this bank paid back duly,car (used),3452,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,1,"car or other, not in savings account",42,bank,for free,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,31,critical account / other credits existing (not at this bank),furniture/equipment,3661,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,1,real estate,41,stores,own,4,skilled employee / official,2,none,yes,2,single
no checking account,22,critical account / other credits existing (not at this bank),radio/television,5712,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,2,real estate,19,stores,rent,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,29,critical account / other credits existing (not at this bank),education,1270,... >= 1000 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,45,bank,for free,1,unskilled - resident,1,none,no,1,divorced/separated
