checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),car (new),1311,... < 100 DM,... < 1 year,4,male,guarantor,2,building society savings agreement / life insurance,55,none,own,2,unskilled - resident,1,none,yes,1,single
no checking account,30,existing credits paid back duly till now,repairs,1616,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,critical account / other credits existing (not at this bank),car (used),1668,... < 100 DM,unemployed,4,male,none,3,building society savings agreement / life insurance,33,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,20,existing credits paid back duly till now,radio/television,2290,... < 100 DM,... >= 7 years,1,female,none,4,building society savings agreement / life insurance,64,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,furniture/equipment,3183,... < 100 DM,1 <= ... < 4 years,2,male,none,1,real estate,55,none,own,1,unskilled - resident,2,none,yes,2,married/widowed
... < 0 DM,35,existing credits paid back duly till now,radio/television,1021,... < 100 DM,4 <= ... < 7 years,2,male,none,2,building society savings agreement / life insurance,21,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,14,existing credits paid back duly till now,radio/television,4428,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,26,bank,rent,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,radio/television,860,500 <= ... < 1000 DM,1 <= ... < 4 years,1,female,none,1,"car or other, not in savings account",28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,30,delay in paying off in the past,radio/television,12950,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,real estate,22,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),2057,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,1,real estate,22,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,radio/television,8392,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,5,existing credits paid back duly till now,furniture/equipment,1763,... < 100 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,45,none,own,1,unskilled - resident,2,none,yes,1,married/widowed
... < 0 DM,8,existing credits paid back duly till now,car (new),1129,... < 100 DM,... >= 7 years,4,male,none,4,real estate,68,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,1484,... < 100 DM,... < 1 year,1,female,none,1,real estate,36,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,7,existing credits paid back duly till now,car (new),1818,... < 100 DM,4 <= ... < 7 years,2,male,guarantor,4,real estate,39,bank,rent,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,50,existing credits paid back duly till now,radio/television,767,... < 100 DM,... < 1 year,4,male,none,4,unknown / no property,33,bank,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,71,existing credits paid back duly till now,car (used),13804,... < 100 DM,unemployed,4,female,none,4,unknown / no property,40,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,28,existing credits paid back duly till now,furniture/equipment,7101,... < 100 DM,... >= 7 years,2,male,none,4,unknown / no property,34,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,32,delay in paying off in the past,retraining,5996,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",31,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,11,existing credits paid back duly till now,radio/television,256,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,19,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,42,existing credits paid back duly till now,car (used),2776,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,unknown / no property,26,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,repairs,1258,... < 100 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",21,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,radio/television,3258,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",23,bank,own,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,1505,100 <= ... < 500 DM,... < 1 year,4,female,guarantor,1,building society savings agreement / life insurance,20,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,27,critical account / other credits existing (not at this bank),business,1716,... < 100 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",61,none,own,2,skilled employee / official,2,none,yes,2,single
... < 0 DM,18,existing credits paid back duly till now,radio/television,2322,... < 100 DM,... < 1 year,3,male,none,1,real estate,22,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,24,existing credits paid back duly till now,radio/television,739,100 <= ... < 500 DM,... < 1 year,4,male,none,3,building society savings agreement / life insurance,67,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,43,existing credits paid back duly till now,furniture/equipment,2096,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,radio/television,1669,... < 100 DM,... >= 7 years,4,male,none,3,real estate,41,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,26,critical account / other credits existing (not at this bank),business,3488,... < 100 DM,1 <= ... < 4 years,2,male,none,3,real estate,74,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (used),7775,unknown / no savings account,unemployed,2,male,none,4,"car or other, not in savings account",41,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,27,no credits taken / all credits paid back duly,car (new),1969,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,29,stores,own,2,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,17,all credits at this bank paid back duly,car (new),1468,... >= 1000 DM,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,14,critical account / other credits existing (not at this bank),car (new),1545,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,60,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,26,existing credits paid back duly till now,furniture/equipment,3726,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",47,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,36,existing credits paid back duly till now,education,2397,... < 100 DM,4 <= ... < 7 years,3,male,none,1,real estate,31,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),furniture/equipment,4955,... < 100 DM,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",23,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,46,existing credits paid back duly till now,car (used),2362,... < 100 DM,1 <= ... < 4 years,1,male,none,4,unknown / no property,37,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,8,existing credits paid back duly till now,business,1126,unknown / no savings account,... < 1 year,4,male,none,4,"car or other, not in savings account",39,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,education,10226,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",20,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,20,delay in paying off in the past,radio/television,3393,unknown / no savings account,... < 1 year,1,male,none,4,"car or other, not in savings account",53,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,17,existing credits paid back duly till now,radio/television,3252,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,1,real estate,30,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,24,existing credits paid back duly till now,car (new),1651,... < 100 DM,... >= 7 years,3,male,none,2,unknown / no property,44,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,17,existing credits paid back duly till now,furniture/equipment,554,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,2,unknown / no property,21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,11,existing credits paid back duly till now,car (new),2993,500 <= ... < 1000 DM,... < 1 year,1,male,none,1,real estate,31,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,13,critical account / other credits existing (not at this bank),radio/television,4438,100 <= ... < 500 DM,... < 1 year,4,male,guarantor,1,real estate,47,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),4499,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,none,4,unknown / no property,28,none,rent,1,unskilled - resident,1,none,yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),car (new),3609,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,38,delay in paying off in the past,furniture/equipment,3352,... < 100 DM,unemployed,4,female,none,3,"car or other, not in savings account",33,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,26,existing credits paid back duly till now,car (used),4696,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,50,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,602,500 <= ... < 1000 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,1445,... < 100 DM,... < 1 year,3,male,none,2,real estate,23,bank,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... < 0 DM,30,delay in paying off in the past,furniture/equipment,2185,... < 100 DM,unemployed,3,male,none,2,building society savings agreement / life insurance,31,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,21,critical account / other credits existing (not at this bank),car (used),2279,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,4,real estate,33,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,critical account / other credits existing (not at this bank),furniture/equipment,715,... < 100 DM,... < 1 year,4,male,none,3,building society savings agreement / life insurance,24,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,2289,unknown / no savings account,... >= 7 years,3,male,none,4,real estate,40,none,rent,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,10,delay in paying off in the past,radio/television,750,... < 100 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,37,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,11,no credits taken / all credits paid back duly,car (new),582,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,45,none,own,2,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (used),1302,100 <= ... < 500 DM,unemployed,3,female,none,4,"car or other, not in savings account",32,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,12,all credits at this bank paid back duly,education,10418,... < 100 DM,... < 1 year,1,female,none,2,unknown / no property,27,bank,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,18,critical account / other credits existing (not at this bank),car (new),3268,500 <= ... < 1000 DM,... >= 7 years,3,male,none,4,unknown / no property,42,none,own,4,skilled employee / official,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,radio/television,8208,unknown / no savings account,... >= 7 years,1,male,none,3,real estate,32,none,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,63,existing credits paid back duly till now,furniture/equipment,2539,... < 100 DM,unemployed,1,male,none,2,unknown / no property,27,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,7,no credits taken / all credits paid back duly,car (used),2892,... < 100 DM,unemployed,2,female,none,4,real estate,63,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,37,critical account / other credits existing (not at this bank),radio/television,7805,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,30,none,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
no checking account,12,critical account / other credits existing (not at this bank),car (new),646,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,2,real estate,19,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,39,all credits at this bank paid back duly,others,3149,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",42,bank,own,1,unskilled - resident,2,none,yes,2,single
... < 0 DM,11,critical account / other credits existing (not at this bank),car (new),800,... < 100 DM,4 <= ... < 7 years,1,male,none,3,real estate,37,bank,own,2,skilled employee / official,1,none,yes,2,single
no checking account,11,critical account / other credits existing (not at this bank),business,1029,... < 100 DM,... >= 7 years,1,male,none,3,building society savings agreement / life insurance,44,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,41,delay in paying off in the past,radio/television,1631,... < 100 DM,unemployed,1,female,none,2,"car or other, not in savings account",26,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,13,delay in paying off in the past,repairs,4549,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",36,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),radio/television,1343,... < 100 DM,... >= 7 years,4,male,guarantor,4,real estate,63,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),car (new),1722,... < 100 DM,1 <= ... < 4 years,2,male,none,3,real estate,43,bank,own,2,unskilled - resident,2,none,yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),radio/television,1260,... < 100 DM,1 <= ... < 4 years,1,male,none,2,building society savings agreement / life insurance,46,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,furniture/equipment,3607,... < 100 DM,... < 1 year,2,male,none,2,"car or other, not in savings account",19,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,70,existing credits paid back duly till now,radio/television,1150,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",21,bank,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,1169,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,unknown / no property,39,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,10,existing credits paid back duly till now,radio/television,1325,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,real estate,20,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,30,no credits taken / all credits paid back duly,business,1688,... < 100 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",30,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,17,critical account / other credits existing (not at this bank),radio/television,3890,... < 100 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,furniture/equipment,339,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,2,real estate,31,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,2,building society savings agreement / life insurance,23,none,rent,1,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,16,existing credits paid back duly till now,repairs,9813,... < 100 DM,unemployed,1,male,none,4,unknown / no property,69,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
no checking account,23,critical account / other credits existing (not at this bank),car (new),2114,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,guarantor,4,unknown / no property,47,none,for free,4,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,car (new),288,... < 100 DM,... < 1 year,4,male,none,4,real estate,38,bank,own,1,unemployed / unskilled - non-resident,1,none,no,1,divorced/separated
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,2102,500 <= ... < 1000 DM,unemployed,1,male,none,2,real estate,32,bank,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,22,existing credits paid back duly till now,radio/television,816,... < 100 DM,... >= 7 years,2,male,none,2,real estate,63,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),education,4598,... < 100 DM,... < 1 year,4,male,none,3,unknown / no property,25,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,furniture/equipment,250,... < 100 DM,1 <= ... < 4 years,1,male,guarantor,4,building society savings agreement / life insurance,25,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,19,existing credits paid back duly till now,radio/television,1769,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,23,none,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,19,all credits at this bank paid back duly,radio/television,881,... < 100 DM,... < 1 year,4,female,guarantor,2,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,furniture/equipment,15945,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",23,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,36,delay in paying off in the past,car (used),3759,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,15,delay in paying off in the past,retraining,12906,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,2,unknown / no property,31,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,7,existing credits paid back duly till now,radio/television,1106,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,3,real estate,31,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,55,existing credits paid back duly till now,furniture/equipment,3429,100 <= ... < 500 DM,... < 1 year,1,female,none,2,building society savings agreement / life insurance,23,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,43,existing credits paid back duly till now,business,3490,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,37,none,own,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),radio/television,1509,... < 100 DM,... >= 7 years,4,male,none,3,"car or other, not in savings account",36,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,49,delay in paying off in the past,repairs,289,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",48,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,37,critical account / other credits existing (not at this bank),car (used),8167,... < 100 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",24,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,64,existing credits paid back duly till now,furniture/equipment,1836,... < 100 DM,4 <= ... < 7 years,2,male,none,2,unknown / no property,53,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,38,delay in paying off in the past,furniture/equipment,4798,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,guarantor,2,unknown / no property,30,none,own,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,62,existing credits paid back duly till now,furniture/equipment,5528,100 <= ... < 500 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,49,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,502,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",33,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,10,existing credits paid back duly till now,furniture/equipment,1302,... < 100 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",21,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,37,delay in paying off in the past,business,3965,... < 100 DM,... < 1 year,4,male,none,2,"car or other, not in savings account",24,none,own,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,48,all credits at this bank paid back duly,car (used),10510,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",29,bank,for free,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,1782,unknown / no savings account,1 <= ... < 4 years,4,female,guarantor,1,real estate,28,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),360,... < 100 DM,... >= 7 years,4,male,none,3,real estate,67,bank,own,2,unskilled - resident,2,none,yes,1,single
... < 0 DM,11,existing credits paid back duly till now,radio/television,1155,... < 100 DM,unemployed,4,male,none,4,real estate,22,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,no,1,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,250,... < 100 DM,unemployed,4,male,none,3,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,2,none,no,1,divorced/separated
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,270,... < 100 DM,... < 1 year,4,male,none,4,real estate,34,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,12,delay in paying off in the past,radio/television,1269,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,22,bank,own,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,15,all credits at this bank paid back duly,business,3716,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,17,existing credits paid back duly till now,radio/television,2891,... < 100 DM,... < 1 year,4,female,none,2,real estate,23,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,36,existing credits paid back duly till now,radio/television,285,... < 100 DM,... >= 7 years,4,female,none,3,real estate,34,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,40,delay in paying off in the past,radio/television,2286,... < 100 DM,1 <= ... < 4 years,3,male,none,2,real estate,23,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,14,existing credits paid back duly till now,radio/television,4930,... < 100 DM,4 <= ... < 7 years,3,male,none,4,unknown / no property,35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,37,critical account / other credits existing (not at this bank),radio/television,7588,... < 100 DM,... < 1 year,2,female,none,2,"car or other, not in savings account",29,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,18,existing credits paid back duly till now,car (used),3270,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,real estate,21,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,9,existing credits paid back duly till now,car (new),250,... < 100 DM,... < 1 year,1,male,none,4,real estate,36,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,34,existing credits paid back duly till now,business,3700,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",27,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,26,critical account / other credits existing (not at this bank),car (used),7696,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",38,stores,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,critical account / other credits existing (not at this bank),radio/television,2344,... < 100 DM,... < 1 year,1,female,none,2,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,critical account / other credits existing (not at this bank),car (used),7481,unknown / no savings account,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,30,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,60,existing credits paid back duly till now,furniture/equipment,4493,... < 100 DM,... < 1 year,1,female,none,4,unknown / no property,30,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),business,2372,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,3,real estate,25,none,own,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,61,existing credits paid back duly till now,radio/television,1090,... < 100 DM,... < 1 year,2,male,none,2,unknown / no property,27,none,for free,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,31,all credits at this bank paid back duly,car (new),3318,... < 100 DM,unemployed,1,male,none,4,unknown / no property,32,none,for free,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,42,existing credits paid back duly till now,others,2113,... < 100 DM,unemployed,4,male,none,4,unknown / no property,45,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,38,existing credits paid back duly till now,furniture/equipment,2085,... < 100 DM,... < 1 year,2,female,none,2,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,9,existing credits paid back duly till now,car (new),741,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,55,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,41,existing credits paid back duly till now,business,3288,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,building society savings agreement / life insurance,40,none,rent,3,skilled employee / official,1,none,yes,2,single
no checking account,38,existing credits paid back duly till now,car (used),3125,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,44,none,rent,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,5040,... < 100 DM,... < 1 year,4,male,none,2,real estate,38,bank,own,2,unskilled - resident,1,none,yes,1,married/widowed
... < 0 DM,46,existing credits paid back duly till now,furniture/equipment,3774,... < 100 DM,... < 1 year,1,male,none,4,building society savings agreement / life insurance,33,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,15,existing credits paid back duly till now,furniture/equipment,3468,... < 100 DM,1 <= ... < 4 years,1,male,none,2,building society savings agreement / life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),retraining,2052,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,27,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
