checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship_status
no checking account,14,no credits taken / all credits paid back duly,repairs,6514,500 <= ... < 1000 DM,... >= 7 years,1,female,co-applicant,1,unknown / no property,19,none,for free,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
... < 0 DM,4,no credits taken / all credits paid back duly,radio/television,5336,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,co-applicant,2,"car or other, not in savings account",35,none,rent,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,29,existing credits paid back duly till now,radio/television,3023,... < 100 DM,... >= 7 years,3,male,none,1,"car or other, not in savings account",26,bank,own,3,management / self-employed / highly qualified employee / officer,1,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,32,critical account / other credits existing (not at this bank),radio/television,14763,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,co-applicant,4,unknown / no property,59,bank,rent,2,skilled employee / official,2,none,yes,2,married/widowed
no checking account,26,delay in paying off in the past,domestic appliances,10712,... >= 1000 DM,4 <= ... < 7 years,4,male,co-applicant,1,"car or other, not in savings account",39,bank,rent,2,skilled employee / official,2,"yes, registered under customer's name",no,1,single
no checking account,9,all credits at this bank paid back duly,furniture/equipment,924,500 <= ... < 1000 DM,1 <= ... < 4 years,2,female,guarantor,4,"car or other, not in savings account",34,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,22,critical account / other credits existing (not at this bank),business,1060,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,guarantor,4,building society savings agreement / life insurance,47,bank,rent,4,skilled employee / official,2,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,44,all credits at this bank paid back duly,furniture/equipment,3176,... >= 1000 DM,4 <= ... < 7 years,1,male,none,2,unknown / no property,48,bank,own,4,unskilled - resident,2,"yes, registered under customer's name",no,2,divorced/separated
no checking account,9,all credits at this bank paid back duly,furniture/equipment,250,... >= 1000 DM,1 <= ... < 4 years,3,male,none,3,building society savings agreement / life insurance,27,none,for free,3,unskilled - resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),business,2921,... < 100 DM,4 <= ... < 7 years,3,female,co-applicant,2,"car or other, not in savings account",49,bank,rent,1,unskilled - resident,2,none,no,2,single
no checking account,29,all credits at this bank paid back duly,others,12214,... < 100 DM,... >= 7 years,3,male,none,3,unknown / no property,28,bank,for free,4,skilled employee / official,1,none,yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (used),5719,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,unknown / no property,40,bank,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,54,no credits taken / all credits paid back duly,retraining,13555,... < 100 DM,... >= 7 years,2,female,none,3,"car or other, not in savings account",31,stores,own,3,skilled employee / official,2,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,9,critical account / other credits existing (not at this bank),car (used),2697,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,co-applicant,3,real estate,62,none,for free,4,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,29,no credits taken / all credits paid back duly,others,6437,... >= 1000 DM,4 <= ... < 7 years,1,male,guarantor,4,building society savings agreement / life insurance,21,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,married/widowed
no checking account,21,delay in paying off in the past,education,1881,... < 100 DM,... >= 7 years,3,male,co-applicant,4,unknown / no property,23,bank,own,2,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),5824,unknown / no savings account,unemployed,2,male,co-applicant,2,"car or other, not in savings account",26,bank,rent,1,skilled employee / official,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,41,delay in paying off in the past,repairs,5972,... < 100 DM,4 <= ... < 7 years,3,male,none,1,real estate,38,stores,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,car (used),12452,unknown / no savings account,1 <= ... < 4 years,2,female,guarantor,2,"car or other, not in savings account",66,none,rent,3,management / self-employed / highly qualified employee / officer,1,none,no,1,single
0 <= ... < 200 DM,18,no credits taken / all credits paid back duly,car (used),3005,unknown / no savings account,... < 1 year,4,female,none,3,"car or other, not in savings account",41,none,own,1,unemployed / unskilled - non-resident,2,none,no,1,single
... < 0 DM,20,delay in paying off in the past,radio/television,1158,unknown / no savings account,4 <= ... < 7 years,1,male,guarantor,2,building society savings agreement / life insurance,23,stores,own,2,skilled employee / official,2,none,no,1,single
no checking account,28,all credits at this bank paid back duly,business,11219,... < 100 DM,unemployed,3,male,guarantor,2,real estate,38,stores,for free,1,unskilled - resident,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,car (new),9007,100 <= ... < 500 DM,... < 1 year,4,male,none,2,unknown / no property,57,bank,rent,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,63,critical account / other credits existing (not at this bank),car (used),1755,... >= 1000 DM,unemployed,3,male,guarantor,2,"car or other, not in savings account",75,stores,rent,4,skilled employee / official,1,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,30,critical account / other credits existing (not at this bank),car (used),4095,unknown / no savings account,... < 1 year,3,female,co-applicant,1,real estate,45,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,5,delay in paying off in the past,domestic appliances,2454,... >= 1000 DM,1 <= ... < 4 years,2,female,co-applicant,3,building society savings agreement / life insurance,46,bank,own,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (used),2727,... < 100 DM,unemployed,4,female,none,3,unknown / no property,25,stores,own,4,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,no credits taken / all credits paid back duly,car (used),5235,500 <= ... < 1000 DM,1 <= ... < 4 years,3,female,co-applicant,1,building society savings agreement / life insurance,31,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,20,no credits taken / all credits paid back duly,furniture/equipment,6947,unknown / no savings account,4 <= ... < 7 years,3,female,co-applicant,3,real estate,30,none,rent,3,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... < 0 DM,9,critical account / other credits existing (not at this bank),radio/television,10624,100 <= ... < 500 DM,... >= 7 years,2,male,co-applicant,3,"car or other, not in savings account",54,bank,own,4,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,26,no credits taken / all credits paid back duly,others,547,100 <= ... < 500 DM,unemployed,1,female,none,2,"car or other, not in savings account",71,none,rent,3,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,29,all credits at this bank paid back duly,others,2984,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,none,1,unknown / no property,66,none,rent,4,unemployed / unskilled - non-resident,2,none,yes,1,single
no checking account,16,all credits at this bank paid back duly,repairs,1384,unknown / no savings account,... < 1 year,2,male,none,2,unknown / no property,21,none,own,4,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,32,critical account / other credits existing (not at this bank),education,7457,500 <= ... < 1000 DM,unemployed,2,female,guarantor,3,building society savings agreement / life insurance,43,stores,for free,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,23,no credits taken / all credits paid back duly,others,1541,100 <= ... < 500 DM,4 <= ... < 7 years,2,female,none,3,unknown / no property,29,bank,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,2,single
... < 0 DM,4,existing credits paid back duly till now,others,5289,500 <= ... < 1000 DM,4 <= ... < 7 years,1,male,guarantor,2,real estate,32,stores,for free,4,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,46,existing credits paid back duly till now,radio/television,1377,100 <= ... < 500 DM,... < 1 year,2,female,co-applicant,4,real estate,26,stores,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,30,critical account / other credits existing (not at this bank),repairs,2092,... >= 1000 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,32,bank,own,2,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,20,no credits taken / all credits paid back duly,radio/television,15945,... < 100 DM,... >= 7 years,4,female,none,1,unknown / no property,32,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,32,no credits taken / all credits paid back duly,others,3107,100 <= ... < 500 DM,... < 1 year,4,male,guarantor,2,real estate,45,stores,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,married/widowed
no checking account,22,critical account / other credits existing (not at this bank),business,1312,100 <= ... < 500 DM,unemployed,1,female,guarantor,4,building society savings agreement / life insurance,49,stores,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,single
... < 0 DM,13,existing credits paid back duly till now,furniture/equipment,11911,unknown / no savings account,unemployed,2,female,none,4,building society savings agreement / life insurance,39,none,for free,4,unskilled - resident,2,none,no,2,single
0 <= ... < 200 DM,40,no credits taken / all credits paid back duly,car (new),869,unknown / no savings account,1 <= ... < 4 years,4,female,co-applicant,4,"car or other, not in savings account",50,stores,own,2,unemployed / unskilled - non-resident,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,18,critical account / other credits existing (not at this bank),car (used),2860,500 <= ... < 1000 DM,unemployed,3,male,none,3,unknown / no property,45,stores,rent,2,skilled employee / official,2,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,20,all credits at this bank paid back duly,car (used),2154,unknown / no savings account,... >= 7 years,2,male,co-applicant,1,"car or other, not in savings account",36,bank,own,2,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,17,critical account / other credits existing (not at this bank),car (used),2098,unknown / no savings account,... >= 7 years,2,female,guarantor,2,"car or other, not in savings account",53,stores,rent,2,unemployed / unskilled - non-resident,2,none,yes,2,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),domestic appliances,3037,500 <= ... < 1000 DM,unemployed,1,male,guarantor,4,"car or other, not in savings account",53,stores,own,2,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,21,no credits taken / all credits paid back duly,others,4258,... >= 1000 DM,unemployed,3,male,co-applicant,2,"car or other, not in savings account",19,stores,rent,3,unemployed / unskilled - non-resident,1,none,no,1,single
0 <= ... < 200 DM,44,no credits taken / all credits paid back duly,education,3575,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,"car or other, not in savings account",27,stores,own,4,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,6,existing credits paid back duly till now,others,2592,unknown / no savings account,... < 1 year,4,female,guarantor,4,building society savings agreement / life insurance,39,bank,for free,1,management / self-employed / highly qualified employee / officer,1,none,no,2,divorced/separated
no checking account,43,critical account / other credits existing (not at this bank),education,8489,... >= 1000 DM,1 <= ... < 4 years,3,male,co-applicant,4,unknown / no property,58,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,married/widowed
no checking account,39,all credits at this bank paid back duly,repairs,4119,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,guarantor,4,unknown / no property,36,bank,for free,1,unemployed / unskilled - non-resident,2,none,yes,1,married/widowed
... < 0 DM,72,critical account / other credits existing (not at this bank),car (new),991,500 <= ... < 1000 DM,unemployed,4,female,none,2,building society savings agreement / life insurance,28,stores,own,2,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,21,existing credits paid back duly till now,business,8333,... < 100 DM,1 <= ... < 4 years,3,male,guarantor,4,building society savings agreement / life insurance,33,none,rent,3,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,others,5371,unknown / no savings account,4 <= ... < 7 years,1,male,none,1,unknown / no property,55,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,no,1,single
no checking account,35,all credits at this bank paid back duly,radio/television,1863,... < 100 DM,... >= 7 years,1,female,co-applicant,4,unknown / no property,38,stores,own,3,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,53,existing credits paid back duly till now,radio/television,8504,500 <= ... < 1000 DM,unemployed,3,female,guarantor,4,unknown / no property,28,bank,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,car (used),10536,... < 100 DM,unemployed,3,male,guarantor,4,"car or other, not in savings account",33,stores,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,single
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,car (new),7063,... < 100 DM,... < 1 year,4,male,guarantor,1,unknown / no property,40,bank,for free,4,management / self-employed / highly qualified employee / officer,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,5,no credits taken / all credits paid back duly,furniture/equipment,10818,... < 100 DM,... >= 7 years,1,female,guarantor,3,unknown / no property,34,none,rent,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,existing credits paid back duly till now,others,5733,unknown / no savings account,... < 1 year,1,male,none,4,"car or other, not in savings account",35,bank,own,4,unskilled - resident,1,none,yes,1,single
no checking account,7,all credits at this bank paid back duly,others,7535,... >= 1000 DM,... < 1 year,4,male,co-applicant,2,building society savings agreement / life insurance,37,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,34,existing credits paid back duly till now,repairs,8035,unknown / no savings account,... >= 7 years,2,male,co-applicant,3,real estate,29,stores,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,repairs,6220,500 <= ... < 1000 DM,unemployed,2,female,guarantor,3,unknown / no property,33,stores,own,3,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,21,all credits at this bank paid back duly,radio/television,5705,... >= 1000 DM,4 <= ... < 7 years,4,male,none,3,real estate,26,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,business,1853,... < 100 DM,unemployed,2,male,guarantor,3,unknown / no property,26,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),car (new),2748,... < 100 DM,1 <= ... < 4 years,4,male,none,1,unknown / no property,37,none,own,4,unskilled - resident,2,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,44,no credits taken / all credits paid back duly,car (used),5027,... < 100 DM,1 <= ... < 4 years,3,female,none,2,real estate,58,none,own,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,27,all credits at this bank paid back duly,car (new),1372,unknown / no savings account,... >= 7 years,1,female,none,4,building society savings agreement / life insurance,23,stores,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,divorced/separated
no checking account,23,all credits at this bank paid back duly,others,10274,unknown / no savings account,... < 1 year,1,female,guarantor,4,"car or other, not in savings account",61,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,furniture/equipment,8633,... < 100 DM,... >= 7 years,1,male,guarantor,4,real estate,28,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,29,delay in paying off in the past,furniture/equipment,1352,500 <= ... < 1000 DM,1 <= ... < 4 years,2,female,co-applicant,2,real estate,40,none,for free,2,skilled employee / official,2,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,business,15945,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,50,stores,own,4,skilled employee / official,2,"yes, registered under customer's name",no,1,single
... < 0 DM,71,existing credits paid back duly till now,car (new),3257,unknown / no savings account,unemployed,4,male,none,2,real estate,67,bank,own,3,unskilled - resident,2,"yes, registered under customer's name",no,1,single
no checking account,28,critical account / other credits existing (not at this bank),retraining,11472,500 <= ... < 1000 DM,... < 1 year,3,male,guarantor,2,real estate,35,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,35,existing credits paid back duly till now,car (new),10856,500 <= ... < 1000 DM,unemployed,2,male,co-applicant,2,"car or other, not in savings account",56,bank,rent,4,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,29,existing credits paid back duly till now,furniture/equipment,250,unknown / no savings account,... >= 7 years,4,female,guarantor,3,unknown / no property,67,stores,rent,2,unskilled - resident,2,"yes, registered under customer's name",no,2,single
... < 0 DM,19,delay in paying off in the past,domestic appliances,12817,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,1,"car or other, not in savings account",75,bank,own,3,management / self-employed / highly qualified employee / officer,2,none,no,1,divorced/separated
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),retraining,6439,unknown / no savings account,4 <= ... < 7 years,1,male,guarantor,4,building society savings agreement / life insurance,65,stores,for free,4,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,2,married/widowed
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,education,2529,500 <= ... < 1000 DM,unemployed,4,male,guarantor,4,"car or other, not in savings account",41,none,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,44,delay in paying off in the past,others,994,... >= 1000 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",34,none,for free,2,unskilled - resident,2,none,yes,1,single
... < 0 DM,21,existing credits paid back duly till now,car (new),3875,... >= 1000 DM,... >= 7 years,3,male,guarantor,4,unknown / no property,37,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,40,existing credits paid back duly till now,car (used),8603,... >= 1000 DM,1 <= ... < 4 years,1,female,guarantor,2,real estate,68,stores,for free,2,unemployed / unskilled - non-resident,1,none,no,1,married/widowed
no checking account,4,all credits at this bank paid back duly,radio/television,15640,... < 100 DM,... < 1 year,4,male,guarantor,3,"car or other, not in savings account",28,none,for free,1,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,29,delay in paying off in the past,education,848,unknown / no savings account,1 <= ... < 4 years,1,male,guarantor,1,unknown / no property,35,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,18,critical account / other credits existing (not at this bank),education,3270,... < 100 DM,unemployed,4,female,co-applicant,2,"car or other, not in savings account",24,bank,rent,4,skilled employee / official,2,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,20,delay in paying off in the past,business,3071,... >= 1000 DM,unemployed,4,female,guarantor,1,"car or other, not in savings account",53,stores,for free,4,unemployed / unskilled - non-resident,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,furniture/equipment,1876,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,co-applicant,4,"car or other, not in savings account",38,bank,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,35,delay in paying off in the past,business,8631,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,69,bank,own,4,skilled employee / official,2,"yes, registered under customer's name",no,1,divorced/separated
no checking account,33,critical account / other credits existing (not at this bank),domestic appliances,1784,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,2,unknown / no property,30,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,66,delay in paying off in the past,car (used),12700,... >= 1000 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,38,bank,for free,4,skilled employee / official,2,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,17,no credits taken / all credits paid back duly,education,15153,... >= 1000 DM,... >= 7 years,1,female,guarantor,2,building society savings agreement / life insurance,68,stores,for free,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,16,no credits taken / all credits paid back duly,business,3514,unknown / no savings account,unemployed,2,male,co-applicant,1,building society savings agreement / life insurance,24,stores,rent,4,skilled employee / official,2,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,9,no credits taken / all credits paid back duly,car (used),2444,... < 100 DM,4 <= ... < 7 years,1,male,co-applicant,3,real estate,25,none,rent,4,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,22,no credits taken / all credits paid back duly,business,3212,... >= 1000 DM,... < 1 year,3,female,co-applicant,4,real estate,38,stores,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,39,no credits taken / all credits paid back duly,repairs,14398,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,co-applicant,2,real estate,38,bank,own,4,unemployed / unskilled - non-resident,2,none,no,1,single
no checking account,22,existing credits paid back duly till now,retraining,351,unknown / no savings account,... >= 7 years,4,female,co-applicant,2,building society savings agreement / life insurance,28,none,own,2,unskilled - resident,1,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),furniture/equipment,763,unknown / no savings account,1 <= ... < 4 years,2,male,co-applicant,3,real estate,31,bank,rent,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,19,delay in paying off in the past,furniture/equipment,15945,unknown / no savings account,4 <= ... < 7 years,3,male,none,4,"car or other, not in savings account",24,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,6,existing credits paid back duly till now,furniture/equipment,3367,... >= 1000 DM,unemployed,2,female,guarantor,2,building society savings agreement / life insurance,49,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,11,existing credits paid back duly till now,retraining,2305,... < 100 DM,4 <= ... < 7 years,2,female,co-applicant,1,building society savings agreement / life insurance,33,stores,rent,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,20,no credits taken / all credits paid back duly,furniture/equipment,11913,... < 100 DM,... >= 7 years,1,male,none,2,real estate,34,none,rent,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,34,all credits at this bank paid back duly,repairs,2722,unknown / no savings account,... < 1 year,2,male,guarantor,2,unknown / no property,70,none,rent,2,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,business,8494,... >= 1000 DM,... >= 7 years,4,female,guarantor,4,real estate,30,bank,own,3,management / self-employed / highly qualified employee / officer,2,none,yes,2,married/widowed
0 <= ... < 200 DM,26,all credits at this bank paid back duly,car (used),3082,100 <= ... < 500 DM,... >= 7 years,4,female,none,1,building society savings agreement / life insurance,30,stores,own,4,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,22,existing credits paid back duly till now,education,644,... >= 1000 DM,1 <= ... < 4 years,4,female,none,2,real estate,75,stores,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),9886,... >= 1000 DM,4 <= ... < 7 years,4,female,guarantor,4,"car or other, not in savings account",19,none,for free,3,unemployed / unskilled - non-resident,1,none,no,1,divorced/separated
0 <= ... < 200 DM,7,delay in paying off in the past,domestic appliances,2245,... < 100 DM,... >= 7 years,2,female,co-applicant,4,building society savings agreement / life insurance,27,bank,for free,2,unskilled - resident,2,"yes, registered under customer's name",no,2,single
no checking account,50,delay in paying off in the past,retraining,1762,500 <= ... < 1000 DM,unemployed,1,female,guarantor,4,real estate,30,bank,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,all credits at this bank paid back duly,car (used),12523,unknown / no savings account,... >= 7 years,2,male,none,1,"car or other, not in savings account",36,none,own,4,unskilled - resident,1,none,no,1,divorced/separated
0 <= ... < 200 DM,57,existing credits paid back duly till now,car (used),14643,... < 100 DM,4 <= ... < 7 years,2,female,none,4,"car or other, not in savings account",43,bank,rent,4,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,17,critical account / other credits existing (not at this bank),domestic appliances,983,500 <= ... < 1000 DM,1 <= ... < 4 years,1,female,co-applicant,2,unknown / no property,32,none,own,2,unskilled - resident,2,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,70,existing credits paid back duly till now,retraining,15945,100 <= ... < 500 DM,... >= 7 years,1,female,co-applicant,1,unknown / no property,24,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,5,existing credits paid back duly till now,education,5143,... < 100 DM,unemployed,4,male,guarantor,3,unknown / no property,29,none,for free,3,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
... < 0 DM,39,delay in paying off in the past,retraining,9141,... < 100 DM,unemployed,2,male,co-applicant,4,unknown / no property,33,none,own,1,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,52,no credits taken / all credits paid back duly,others,5623,... < 100 DM,... < 1 year,1,male,none,1,unknown / no property,27,stores,rent,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,single
no checking account,34,critical account / other credits existing (not at this bank),car (new),1279,100 <= ... < 500 DM,unemployed,2,female,co-applicant,1,"car or other, not in savings account",58,bank,for free,1,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,radio/television,4657,... >= 1000 DM,unemployed,2,male,none,1,unknown / no property,40,stores,own,4,unskilled - resident,1,none,no,2,single
no checking account,17,all credits at this bank paid back duly,radio/television,3919,... >= 1000 DM,... < 1 year,2,female,co-applicant,3,"car or other, not in savings account",19,bank,for free,1,unemployed / unskilled - non-resident,1,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,14,no credits taken / all credits paid back duly,others,2616,... >= 1000 DM,1 <= ... < 4 years,2,female,guarantor,1,"car or other, not in savings account",34,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,37,critical account / other credits existing (not at this bank),repairs,3086,unknown / no savings account,unemployed,4,female,co-applicant,1,"car or other, not in savings account",34,none,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,6,no credits taken / all credits paid back duly,domestic appliances,3273,... >= 1000 DM,4 <= ... < 7 years,4,male,none,2,real estate,19,stores,for free,1,skilled employee / official,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,23,all credits at this bank paid back duly,repairs,15945,... >= 1000 DM,4 <= ... < 7 years,3,female,co-applicant,2,building society savings agreement / life insurance,21,bank,own,2,skilled employee / official,1,none,no,1,divorced/separated
no checking account,48,no credits taken / all credits paid back duly,retraining,6493,... < 100 DM,... < 1 year,1,female,guarantor,4,building society savings agreement / life insurance,24,none,rent,4,unskilled - resident,1,none,no,1,single
