checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,9,existing credits paid back duly till now,furniture/equipment,7513,unknown / no savings account,unemployed,2,female,guarantor,4,real estate,57,none,for free,1,unemployed / unskilled - non-resident,2,none,no,1,married/widowed
... < 0 DM,21,no credits taken / all credits paid back duly,car (new),1810,unknown / no savings account,unemployed,4,female,guarantor,4,building society savings agreement / life insurance,23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),business,3589,... < 100 DM,unemployed,3,male,none,2,unknown / no property,33,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,43,existing credits paid back duly till now,car (used),10032,unknown / no savings account,... >= 7 years,4,male,co-applicant,2,"car or other, not in savings account",57,bank,own,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,27,existing credits paid back duly till now,car (used),531,... < 100 DM,... >= 7 years,3,female,guarantor,2,"car or other, not in savings account",61,stores,rent,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,11,existing credits paid back duly till now,domestic appliances,5819,500 <= ... < 1000 DM,unemployed,1,male,guarantor,4,"car or other, not in savings account",65,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,26,no credits taken / all credits paid back duly,radio/television,2982,... >= 1000 DM,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",52,stores,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,education,5398,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,unknown / no property,48,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,10,existing credits paid back duly till now,repairs,15668,unknown / no savings account,... < 1 year,4,male,guarantor,2,real estate,21,bank,for free,4,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
no checking account,37,all credits at this bank paid back duly,education,6381,... >= 1000 DM,1 <= ... < 4 years,3,male,co-applicant,2,real estate,52,none,rent,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
no checking account,34,no credits taken / all credits paid back duly,repairs,3053,100 <= ... < 500 DM,... >= 7 years,4,female,guarantor,4,unknown / no property,25,none,for free,4,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,34,critical account / other credits existing (not at this bank),radio/television,250,100 <= ... < 500 DM,... < 1 year,3,male,none,1,unknown / no property,33,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,6,existing credits paid back duly till now,business,5309,... < 100 DM,1 <= ... < 4 years,1,male,guarantor,4,"car or other, not in savings account",22,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
... < 0 DM,24,existing credits paid back duly till now,furniture/equipment,710,unknown / no savings account,unemployed,1,female,none,3,unknown / no property,29,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,26,existing credits paid back duly till now,furniture/equipment,1035,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,4,real estate,22,stores,for free,2,unskilled - resident,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,5,existing credits paid back duly till now,business,1363,... < 100 DM,... >= 7 years,3,male,none,2,real estate,29,stores,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,20,delay in paying off in the past,others,8566,unknown / no savings account,4 <= ... < 7 years,3,female,co-applicant,4,real estate,22,bank,rent,2,skilled employee / official,1,none,no,1,divorced/separated
... < 0 DM,16,all credits at this bank paid back duly,radio/television,5958,... < 100 DM,4 <= ... < 7 years,1,female,none,3,"car or other, not in savings account",43,bank,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,married/widowed
no checking account,59,existing credits paid back duly till now,car (new),15945,100 <= ... < 500 DM,unemployed,1,male,co-applicant,2,real estate,29,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,21,delay in paying off in the past,repairs,4754,... < 100 DM,... < 1 year,2,male,none,1,"car or other, not in savings account",43,bank,rent,2,unskilled - resident,2,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,48,existing credits paid back duly till now,car (used),10910,... < 100 DM,4 <= ... < 7 years,4,male,co-applicant,4,unknown / no property,41,stores,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,21,no credits taken / all credits paid back duly,repairs,250,unknown / no savings account,... >= 7 years,2,female,guarantor,3,real estate,41,bank,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,23,existing credits paid back duly till now,car (new),1047,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,24,bank,for free,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),others,13095,... < 100 DM,unemployed,2,female,co-applicant,1,real estate,53,stores,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,18,delay in paying off in the past,education,3063,... < 100 DM,... >= 7 years,2,female,guarantor,1,"car or other, not in savings account",19,stores,rent,4,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,26,all credits at this bank paid back duly,furniture/equipment,2042,unknown / no savings account,unemployed,3,male,none,1,real estate,32,stores,own,4,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,24,delay in paying off in the past,others,13307,... >= 1000 DM,... >= 7 years,2,male,none,3,"car or other, not in savings account",36,none,rent,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,32,critical account / other credits existing (not at this bank),repairs,2645,... >= 1000 DM,... >= 7 years,4,female,guarantor,2,building society savings agreement / life insurance,35,stores,own,1,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,no credits taken / all credits paid back duly,domestic appliances,2734,100 <= ... < 500 DM,... < 1 year,2,female,guarantor,4,"car or other, not in savings account",24,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,23,delay in paying off in the past,education,1269,100 <= ... < 500 DM,unemployed,2,female,co-applicant,4,unknown / no property,50,bank,own,2,unskilled - resident,2,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,business,250,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,75,bank,own,1,unskilled - resident,1,none,no,2,single
0 <= ... < 200 DM,18,delay in paying off in the past,others,1711,... < 100 DM,... >= 7 years,4,male,co-applicant,2,"car or other, not in savings account",66,bank,own,1,unemployed / unskilled - non-resident,2,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,4787,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,4,real estate,30,stores,rent,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,14,no credits taken / all credits paid back duly,car (used),2378,unknown / no savings account,unemployed,1,female,guarantor,2,real estate,38,stores,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),car (new),1534,500 <= ... < 1000 DM,4 <= ... < 7 years,3,male,co-applicant,2,"car or other, not in savings account",25,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,35,critical account / other credits existing (not at this bank),others,8619,unknown / no savings account,... >= 7 years,2,male,none,2,building society savings agreement / life insurance,31,none,own,4,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,17,all credits at this bank paid back duly,retraining,4444,... < 100 DM,1 <= ... < 4 years,1,male,none,1,"car or other, not in savings account",21,none,for free,1,skilled employee / official,2,none,no,1,single
... < 0 DM,41,all credits at this bank paid back duly,retraining,4380,... < 100 DM,4 <= ... < 7 years,2,male,none,1,unknown / no property,44,stores,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,9,existing credits paid back duly till now,others,5881,500 <= ... < 1000 DM,unemployed,4,male,guarantor,1,building society savings agreement / life insurance,34,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,repairs,1852,... < 100 DM,... < 1 year,4,female,co-applicant,2,unknown / no property,43,bank,own,4,skilled employee / official,1,none,no,1,divorced/separated
no checking account,25,all credits at this bank paid back duly,business,3155,unknown / no savings account,... >= 7 years,3,male,none,4,real estate,40,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,all credits at this bank paid back duly,retraining,10242,unknown / no savings account,... >= 7 years,2,female,none,2,building society savings agreement / life insurance,25,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,25,existing credits paid back duly till now,radio/television,1997,500 <= ... < 1000 DM,... < 1 year,4,female,guarantor,3,unknown / no property,25,none,for free,3,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,others,15945,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,41,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,25,delay in paying off in the past,domestic appliances,1235,... < 100 DM,4 <= ... < 7 years,1,female,none,3,unknown / no property,33,none,for free,2,unemployed / unskilled - non-resident,2,none,yes,2,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (used),1181,unknown / no savings account,unemployed,1,male,guarantor,2,unknown / no property,35,stores,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,married/widowed
no checking account,4,all credits at this bank paid back duly,furniture/equipment,1880,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,unknown / no property,56,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,8,delay in paying off in the past,radio/television,11604,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,guarantor,1,"car or other, not in savings account",29,none,rent,2,unemployed / unskilled - non-resident,1,none,yes,2,single
no checking account,22,critical account / other credits existing (not at this bank),business,1978,... >= 1000 DM,unemployed,2,male,co-applicant,2,real estate,20,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,critical account / other credits existing (not at this bank),furniture/equipment,15945,100 <= ... < 500 DM,... < 1 year,3,female,co-applicant,1,unknown / no property,28,stores,rent,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
... < 0 DM,27,existing credits paid back duly till now,furniture/equipment,2361,... >= 1000 DM,1 <= ... < 4 years,4,female,co-applicant,3,building society savings agreement / life insurance,31,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,23,no credits taken / all credits paid back duly,retraining,3518,... < 100 DM,unemployed,3,female,co-applicant,4,unknown / no property,26,none,rent,1,unskilled - resident,2,none,no,1,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,repairs,1236,... >= 1000 DM,4 <= ... < 7 years,4,female,co-applicant,1,"car or other, not in savings account",24,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,12,all credits at this bank paid back duly,car (used),771,... < 100 DM,1 <= ... < 4 years,4,male,none,1,real estate,71,none,for free,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,repairs,354,100 <= ... < 500 DM,unemployed,4,male,guarantor,4,real estate,21,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
no checking account,19,delay in paying off in the past,others,2982,... < 100 DM,4 <= ... < 7 years,2,male,none,2,unknown / no property,53,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,17,existing credits paid back duly till now,car (new),2709,... < 100 DM,unemployed,1,male,co-applicant,2,unknown / no property,53,none,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,single
0 <= ... < 200 DM,42,all credits at this bank paid back duly,radio/television,1373,100 <= ... < 500 DM,unemployed,4,male,none,2,unknown / no property,60,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,14,critical account / other credits existing (not at this bank),business,9657,500 <= ... < 1000 DM,... >= 7 years,4,male,guarantor,3,"car or other, not in savings account",28,bank,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,6,all credits at this bank paid back duly,retraining,4568,unknown / no savings account,... < 1 year,4,male,guarantor,1,real estate,19,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,car (used),1410,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,4,unknown / no property,45,bank,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,21,all credits at this bank paid back duly,car (used),1262,500 <= ... < 1000 DM,unemployed,4,male,co-applicant,1,building society savings agreement / life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
no checking account,24,no credits taken / all credits paid back duly,furniture/equipment,4015,unknown / no savings account,unemployed,4,female,guarantor,4,building society savings agreement / life insurance,19,bank,for free,2,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,40,existing credits paid back duly till now,domestic appliances,1430,unknown / no savings account,... < 1 year,4,female,none,3,unknown / no property,45,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,all credits at this bank paid back duly,radio/television,2692,500 <= ... < 1000 DM,... < 1 year,3,male,co-applicant,3,unknown / no property,19,stores,for free,1,unemployed / unskilled - non-resident,2,none,yes,2,married/widowed
no checking account,60,no credits taken / all credits paid back duly,radio/television,3564,... >= 1000 DM,unemployed,3,female,co-applicant,4,unknown / no property,61,none,own,2,unskilled - resident,1,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,36,delay in paying off in the past,car (used),11261,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,9,no credits taken / all credits paid back duly,car (new),1361,unknown / no savings account,... < 1 year,1,male,guarantor,4,building society savings agreement / life insurance,45,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,16,existing credits paid back duly till now,business,1416,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,unknown / no property,19,bank,rent,4,unskilled - resident,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),others,1751,... < 100 DM,1 <= ... < 4 years,1,female,co-applicant,4,real estate,25,stores,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,critical account / other credits existing (not at this bank),others,250,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,60,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,42,all credits at this bank paid back duly,repairs,9410,unknown / no savings account,... < 1 year,4,male,none,4,unknown / no property,32,stores,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,critical account / other credits existing (not at this bank),repairs,2961,unknown / no savings account,4 <= ... < 7 years,2,male,none,1,"car or other, not in savings account",42,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",no,1,single
no checking account,19,delay in paying off in the past,radio/television,15945,100 <= ... < 500 DM,... < 1 year,4,female,co-applicant,4,building society savings agreement / life insurance,60,stores,rent,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,28,no credits taken / all credits paid back duly,business,15457,100 <= ... < 500 DM,unemployed,3,male,guarantor,4,building society savings agreement / life insurance,42,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),2382,... < 100 DM,... < 1 year,4,male,co-applicant,3,real estate,49,stores,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),repairs,5481,... >= 1000 DM,... >= 7 years,4,male,co-applicant,2,"car or other, not in savings account",36,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
no checking account,26,delay in paying off in the past,car (new),8705,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,guarantor,4,real estate,37,bank,rent,2,skilled employee / official,1,"yes, registered under customer's name",no,2,married/widowed
... < 0 DM,15,existing credits paid back duly till now,others,1077,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,2,"car or other, not in savings account",38,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,furniture/equipment,3232,unknown / no savings account,4 <= ... < 7 years,2,female,co-applicant,3,building society savings agreement / life insurance,28,none,rent,2,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,23,all credits at this bank paid back duly,furniture/equipment,1382,... >= 1000 DM,... < 1 year,4,male,guarantor,4,"car or other, not in savings account",28,stores,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,50,no credits taken / all credits paid back duly,domestic appliances,3109,... >= 1000 DM,unemployed,3,male,co-applicant,3,real estate,48,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,23,delay in paying off in the past,car (new),2736,unknown / no savings account,... >= 7 years,2,male,none,3,unknown / no property,28,bank,for free,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,delay in paying off in the past,retraining,11304,100 <= ... < 500 DM,... < 1 year,3,female,none,1,"car or other, not in savings account",19,stores,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,7,existing credits paid back duly till now,car (new),13444,unknown / no savings account,... >= 7 years,4,male,none,1,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,19,all credits at this bank paid back duly,furniture/equipment,1504,... < 100 DM,... < 1 year,1,male,co-applicant,4,"car or other, not in savings account",23,stores,own,4,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,24,existing credits paid back duly till now,domestic appliances,8849,100 <= ... < 500 DM,... >= 7 years,4,female,co-applicant,2,"car or other, not in savings account",47,none,own,1,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... < 0 DM,14,no credits taken / all credits paid back duly,retraining,3109,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,4,unknown / no property,59,bank,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,married/widowed
0 <= ... < 200 DM,12,delay in paying off in the past,education,2728,100 <= ... < 500 DM,unemployed,2,female,guarantor,4,unknown / no property,56,bank,own,2,unemployed / unskilled - non-resident,2,none,yes,1,single
... < 0 DM,24,existing credits paid back duly till now,others,1950,... >= 1000 DM,... < 1 year,2,male,co-applicant,1,unknown / no property,42,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,17,delay in paying off in the past,furniture/equipment,3456,... < 100 DM,1 <= ... < 4 years,1,male,guarantor,2,"car or other, not in savings account",46,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,8,existing credits paid back duly till now,car (used),1494,... < 100 DM,1 <= ... < 4 years,1,female,none,1,unknown / no property,50,stores,for free,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,36,all credits at this bank paid back duly,education,12798,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,unknown / no property,55,none,own,2,management / self-employed / highly qualified employee / officer,1,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,all credits at this bank paid back duly,education,5479,... < 100 DM,unemployed,3,male,none,1,building society savings agreement / life insurance,31,stores,own,2,unskilled - resident,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,41,critical account / other credits existing (not at this bank),education,8794,... < 100 DM,1 <= ... < 4 years,3,female,guarantor,2,real estate,43,stores,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,22,delay in paying off in the past,business,2812,... < 100 DM,4 <= ... < 7 years,3,male,guarantor,1,building society savings agreement / life insurance,47,stores,own,2,unemployed / unskilled - non-resident,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,education,8159,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,2,unknown / no property,19,bank,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,27,delay in paying off in the past,business,3481,... >= 1000 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,34,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,delay in paying off in the past,domestic appliances,1828,unknown / no savings account,1 <= ... < 4 years,2,female,none,2,building society savings agreement / life insurance,23,bank,own,1,unskilled - resident,1,none,yes,1,married/widowed
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),car (used),3913,unknown / no savings account,1 <= ... < 4 years,2,male,guarantor,1,unknown / no property,29,bank,own,4,skilled employee / official,1,none,no,1,divorced/separated
0 <= ... < 200 DM,19,delay in paying off in the past,education,1343,... >= 1000 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",26,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,5,critical account / other credits existing (not at this bank),business,250,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,1,unknown / no property,19,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,8,all credits at this bank paid back duly,retraining,2260,... >= 1000 DM,1 <= ... < 4 years,2,male,guarantor,4,unknown / no property,28,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,7,all credits at this bank paid back duly,business,12270,100 <= ... < 500 DM,... < 1 year,1,male,guarantor,4,"car or other, not in savings account",19,none,rent,4,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... >= 200 DM / salary assignments for at least 1 year,23,no credits taken / all credits paid back duly,business,10455,unknown / no savings account,4 <= ... < 7 years,4,female,co-applicant,3,unknown / no property,19,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,37,existing credits paid back duly till now,retraining,3055,500 <= ... < 1000 DM,unemployed,2,female,none,3,building society savings agreement / life insurance,32,bank,for free,2,skilled employee / official,1,none,no,1,divorced/separated
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,8032,100 <= ... < 500 DM,... >= 7 years,4,male,guarantor,2,"car or other, not in savings account",50,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,19,existing credits paid back duly till now,retraining,1910,... >= 1000 DM,unemployed,3,male,guarantor,1,"car or other, not in savings account",36,none,rent,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,furniture/equipment,8665,unknown / no savings account,... >= 7 years,4,female,guarantor,2,real estate,33,stores,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,28,all credits at this bank paid back duly,retraining,15945,... >= 1000 DM,... >= 7 years,4,female,none,3,real estate,19,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,18,all credits at this bank paid back duly,furniture/equipment,15714,500 <= ... < 1000 DM,... >= 7 years,1,female,guarantor,4,real estate,54,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,11,critical account / other credits existing (not at this bank),car (new),7025,100 <= ... < 500 DM,... < 1 year,1,female,none,4,unknown / no property,27,bank,own,2,skilled employee / official,1,none,no,2,divorced/separated
no checking account,20,all credits at this bank paid back duly,business,2644,... < 100 DM,4 <= ... < 7 years,2,female,none,1,real estate,23,none,own,4,unskilled - resident,1,none,no,1,married/widowed
no checking account,8,all credits at this bank paid back duly,radio/television,5402,100 <= ... < 500 DM,... >= 7 years,3,male,guarantor,4,"car or other, not in savings account",38,bank,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,16,all credits at this bank paid back duly,education,1352,... < 100 DM,... >= 7 years,2,female,co-applicant,4,building society savings agreement / life insurance,19,none,own,4,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,furniture/equipment,2445,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,1,unknown / no property,20,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,17,existing credits paid back duly till now,domestic appliances,10377,100 <= ... < 500 DM,... >= 7 years,3,female,co-applicant,1,unknown / no property,22,bank,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,26,no credits taken / all credits paid back duly,car (used),1739,... < 100 DM,unemployed,1,male,guarantor,4,unknown / no property,53,none,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,6,no credits taken / all credits paid back duly,car (used),11008,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",29,none,rent,1,skilled employee / official,2,none,no,1,married/widowed
... < 0 DM,16,existing credits paid back duly till now,car (new),2019,unknown / no savings account,... < 1 year,1,male,none,4,"car or other, not in savings account",43,none,own,2,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,4,all credits at this bank paid back duly,domestic appliances,5785,... >= 1000 DM,... < 1 year,2,male,none,3,"car or other, not in savings account",27,stores,own,2,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,retraining,3786,500 <= ... < 1000 DM,... >= 7 years,3,female,none,3,"car or other, not in savings account",28,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,education,2977,100 <= ... < 500 DM,... >= 7 years,2,male,co-applicant,2,real estate,24,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,23,all credits at this bank paid back duly,retraining,981,... >= 1000 DM,4 <= ... < 7 years,4,female,co-applicant,1,"car or other, not in savings account",54,none,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,13,existing credits paid back duly till now,education,4377,... < 100 DM,unemployed,2,female,co-applicant,3,real estate,29,none,rent,2,unskilled - resident,2,none,no,2,single
