checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
0 <= ... < 200 DM,9,no credits taken / all credits paid back duly,car (used),15614,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,4,unknown / no property,44,bank,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,24,all credits at this bank paid back duly,car (used),2985,500 <= ... < 1000 DM,unemployed,2,male,none,3,building society savings agreement / life insurance,40,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,2,single
0 <= ... < 200 DM,24,delay in paying off in the past,furniture/equipment,7151,unknown / no savings account,1 <= ... < 4 years,2,female,guarantor,4,building society savings agreement / life insurance,26,stores,for free,2,skilled employee / official,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,7,existing credits paid back duly till now,domestic appliances,690,500 <= ... < 1000 DM,... < 1 year,4,female,none,3,"car or other, not in savings account",29,stores,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
... < 0 DM,6,critical account / other credits existing (not at this bank),radio/television,1497,500 <= ... < 1000 DM,... < 1 year,3,male,co-applicant,3,"car or other, not in savings account",34,stores,for free,1,unemployed / unskilled - non-resident,2,none,no,1,married/widowed
no checking account,61,no credits taken / all credits paid back duly,radio/television,2281,... >= 1000 DM,... < 1 year,3,female,co-applicant,3,unknown / no property,53,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,20,delay in paying off in the past,car (used),4264,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",52,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,10,no credits taken / all credits paid back duly,car (new),1705,... < 100 DM,... < 1 year,1,male,guarantor,4,building society savings agreement / life insurance,57,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,250,500 <= ... < 1000 DM,... >= 7 years,4,female,none,2,unknown / no property,43,bank,rent,2,unskilled - resident,2,"yes, registered under customer's name",no,2,single
... < 0 DM,48,critical account / other credits existing (not at this bank),others,5963,... < 100 DM,unemployed,1,female,co-applicant,4,real estate,19,bank,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,35,critical account / other credits existing (not at this bank),others,2621,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,51,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),repairs,12386,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",19,bank,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,critical account / other credits existing (not at this bank),repairs,1999,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,"car or other, not in savings account",32,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",no,1,single
no checking account,33,delay in paying off in the past,radio/television,9793,100 <= ... < 500 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,45,none,rent,1,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,36,no credits taken / all credits paid back duly,business,2740,100 <= ... < 500 DM,unemployed,3,male,co-applicant,4,building society savings agreement / life insurance,24,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,7,delay in paying off in the past,car (used),1733,100 <= ... < 500 DM,... < 1 year,1,female,co-applicant,3,real estate,56,stores,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,1,divorced/separated
... < 0 DM,13,critical account / other credits existing (not at this bank),car (used),12859,... >= 1000 DM,... < 1 year,2,male,co-applicant,2,"car or other, not in savings account",25,stores,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,single
no checking account,26,existing credits paid back duly till now,car (new),15945,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,4,building society savings agreement / life insurance,54,bank,rent,2,skilled employee / official,1,"yes, registered under customer's name",no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,no credits taken / all credits paid back duly,others,3555,... >= 1000 DM,1 <= ... < 4 years,2,male,guarantor,2,"car or other, not in savings account",58,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,50,existing credits paid back duly till now,furniture/equipment,6544,... >= 1000 DM,4 <= ... < 7 years,2,female,none,3,building society savings agreement / life insurance,25,bank,rent,2,skilled employee / official,1,none,no,1,single
no checking account,11,all credits at this bank paid back duly,furniture/equipment,3196,... >= 1000 DM,... < 1 year,2,female,guarantor,2,building society savings agreement / life insurance,27,bank,for free,4,unskilled - resident,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,38,no credits taken / all credits paid back duly,domestic appliances,250,... >= 1000 DM,... >= 7 years,3,male,co-applicant,3,real estate,22,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,8,delay in paying off in the past,car (new),15945,unknown / no savings account,1 <= ... < 4 years,2,male,none,3,real estate,54,bank,for free,3,unskilled - resident,1,none,no,2,single
0 <= ... < 200 DM,12,delay in paying off in the past,retraining,2962,500 <= ... < 1000 DM,... < 1 year,3,female,none,1,"car or other, not in savings account",50,stores,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (new),15945,unknown / no savings account,1 <= ... < 4 years,4,male,none,3,"car or other, not in savings account",38,none,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,7,all credits at this bank paid back duly,furniture/equipment,3651,... < 100 DM,... < 1 year,1,female,none,3,building society savings agreement / life insurance,46,bank,for free,4,management / self-employed / highly qualified employee / officer,2,none,no,1,married/widowed
0 <= ... < 200 DM,43,existing credits paid back duly till now,domestic appliances,10623,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",26,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... < 0 DM,7,delay in paying off in the past,retraining,1140,100 <= ... < 500 DM,1 <= ... < 4 years,1,female,none,4,unknown / no property,21,bank,rent,2,unemployed / unskilled - non-resident,1,none,no,2,married/widowed
0 <= ... < 200 DM,22,existing credits paid back duly till now,education,14209,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,41,bank,for free,2,unemployed / unskilled - non-resident,1,none,no,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,others,998,... < 100 DM,... < 1 year,2,male,co-applicant,2,unknown / no property,41,none,rent,3,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,4,delay in paying off in the past,car (new),2095,unknown / no savings account,1 <= ... < 4 years,1,female,none,2,"car or other, not in savings account",27,none,for free,4,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,no credits taken / all credits paid back duly,retraining,11712,... >= 1000 DM,1 <= ... < 4 years,2,male,none,2,unknown / no property,54,stores,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,55,all credits at this bank paid back duly,car (new),1526,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,none,2,unknown / no property,50,stores,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,34,all credits at this bank paid back duly,car (new),15945,... < 100 DM,1 <= ... < 4 years,2,male,none,1,building society savings agreement / life insurance,24,stores,for free,2,unskilled - resident,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,30,critical account / other credits existing (not at this bank),education,15945,500 <= ... < 1000 DM,... >= 7 years,3,female,guarantor,2,real estate,30,stores,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,23,delay in paying off in the past,business,15183,... < 100 DM,... < 1 year,3,male,none,1,building society savings agreement / life insurance,49,stores,own,2,unemployed / unskilled - non-resident,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,40,existing credits paid back duly till now,education,1666,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,co-applicant,4,unknown / no property,19,bank,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,30,delay in paying off in the past,business,3330,... >= 1000 DM,4 <= ... < 7 years,4,female,none,3,unknown / no property,42,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,6,no credits taken / all credits paid back duly,domestic appliances,2506,... >= 1000 DM,1 <= ... < 4 years,2,female,none,2,building society savings agreement / life insurance,40,bank,for free,3,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),car (used),5773,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,guarantor,1,building society savings agreement / life insurance,34,bank,own,4,skilled employee / official,1,none,no,1,single
0 <= ... < 200 DM,41,delay in paying off in the past,education,2595,... >= 1000 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",19,none,rent,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,22,critical account / other credits existing (not at this bank),business,4311,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,guarantor,3,unknown / no property,19,none,rent,2,skilled employee / official,1,none,yes,1,married/widowed
no checking account,33,delay in paying off in the past,car (used),5665,... >= 1000 DM,1 <= ... < 4 years,4,male,guarantor,4,unknown / no property,23,bank,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,married/widowed
no checking account,9,existing credits paid back duly till now,business,14922,100 <= ... < 500 DM,... < 1 year,1,male,guarantor,4,"car or other, not in savings account",23,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... < 0 DM,21,no credits taken / all credits paid back duly,retraining,11966,unknown / no savings account,4 <= ... < 7 years,2,female,co-applicant,3,unknown / no property,26,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,retraining,2599,500 <= ... < 1000 DM,unemployed,2,female,guarantor,3,building society savings agreement / life insurance,56,bank,for free,4,unskilled - resident,2,none,no,1,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,12436,100 <= ... < 500 DM,unemployed,2,male,guarantor,2,building society savings agreement / life insurance,66,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,36,existing credits paid back duly till now,retraining,15945,... >= 1000 DM,unemployed,3,male,none,3,unknown / no property,39,stores,rent,2,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,furniture/equipment,3356,unknown / no savings account,... >= 7 years,4,male,guarantor,2,real estate,29,stores,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,22,delay in paying off in the past,car (new),15945,500 <= ... < 1000 DM,unemployed,4,female,none,3,real estate,24,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,all credits at this bank paid back duly,furniture/equipment,10225,100 <= ... < 500 DM,... >= 7 years,1,female,guarantor,1,building society savings agreement / life insurance,60,bank,rent,2,management / self-employed / highly qualified employee / officer,2,none,no,2,divorced/separated
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),retraining,250,100 <= ... < 500 DM,... < 1 year,2,female,none,2,unknown / no property,45,none,own,2,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
no checking account,5,delay in paying off in the past,business,2858,... < 100 DM,4 <= ... < 7 years,2,male,none,1,real estate,19,none,for free,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,2,divorced/separated
... < 0 DM,4,no credits taken / all credits paid back duly,car (used),9470,100 <= ... < 500 DM,... < 1 year,2,male,co-applicant,4,unknown / no property,60,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,10,all credits at this bank paid back duly,education,1591,... < 100 DM,... >= 7 years,2,female,none,1,building society savings agreement / life insurance,36,bank,own,3,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,68,existing credits paid back duly till now,car (new),2366,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,1,unknown / no property,52,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,domestic appliances,9499,100 <= ... < 500 DM,unemployed,3,female,co-applicant,1,unknown / no property,57,bank,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,20,no credits taken / all credits paid back duly,retraining,2330,... < 100 DM,... < 1 year,1,male,none,1,"car or other, not in savings account",75,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,6,delay in paying off in the past,radio/television,8745,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",34,none,rent,2,skilled employee / official,2,none,no,2,married/widowed
no checking account,18,existing credits paid back duly till now,car (new),11012,unknown / no savings account,... < 1 year,1,male,none,4,"car or other, not in savings account",19,none,rent,2,skilled employee / official,2,none,no,1,divorced/separated
0 <= ... < 200 DM,18,all credits at this bank paid back duly,domestic appliances,3817,... >= 1000 DM,... < 1 year,2,male,none,3,"car or other, not in savings account",25,stores,own,3,unskilled - resident,2,"yes, registered under customer's name",no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,31,existing credits paid back duly till now,retraining,3158,... >= 1000 DM,... >= 7 years,3,female,none,3,unknown / no property,33,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",no,2,married/widowed
no checking account,9,delay in paying off in the past,car (used),3578,500 <= ... < 1000 DM,... >= 7 years,2,male,none,2,building society savings agreement / life insurance,34,stores,rent,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,married/widowed
... < 0 DM,22,all credits at this bank paid back duly,retraining,786,... >= 1000 DM,4 <= ... < 7 years,4,female,guarantor,1,"car or other, not in savings account",47,none,for free,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,education,3901,... < 100 DM,unemployed,2,female,co-applicant,3,real estate,38,none,rent,2,unskilled - resident,2,none,no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,26,critical account / other credits existing (not at this bank),car (new),9337,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,1,"car or other, not in savings account",35,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,23,no credits taken / all credits paid back duly,retraining,2127,... < 100 DM,... < 1 year,1,female,guarantor,2,real estate,75,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",no,2,married/widowed
0 <= ... < 200 DM,24,all credits at this bank paid back duly,radio/television,5961,unknown / no savings account,... < 1 year,2,male,none,3,unknown / no property,37,none,own,2,unskilled - resident,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,25,all credits at this bank paid back duly,retraining,9186,unknown / no savings account,... < 1 year,1,male,guarantor,4,unknown / no property,28,stores,for free,2,unskilled - resident,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,furniture/equipment,7089,... < 100 DM,... >= 7 years,1,male,none,3,"car or other, not in savings account",23,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,26,delay in paying off in the past,domestic appliances,5417,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,real estate,32,bank,rent,2,management / self-employed / highly qualified employee / officer,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,13,delay in paying off in the past,repairs,250,... < 100 DM,1 <= ... < 4 years,3,male,none,1,building society savings agreement / life insurance,43,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,40,critical account / other credits existing (not at this bank),radio/television,3531,... >= 1000 DM,... >= 7 years,1,male,co-applicant,2,unknown / no property,19,bank,rent,2,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
no checking account,47,critical account / other credits existing (not at this bank),others,4485,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,3,building society savings agreement / life insurance,26,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,no,1,married/widowed
no checking account,40,existing credits paid back duly till now,repairs,2715,500 <= ... < 1000 DM,... >= 7 years,2,male,none,4,unknown / no property,29,none,for free,3,unskilled - resident,1,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,19,delay in paying off in the past,furniture/equipment,2820,unknown / no savings account,... >= 7 years,2,female,co-applicant,1,real estate,36,none,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,car (new),2981,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,co-applicant,1,real estate,39,bank,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),retraining,1906,unknown / no savings account,4 <= ... < 7 years,1,female,guarantor,3,real estate,34,none,for free,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,delay in paying off in the past,business,10895,500 <= ... < 1000 DM,unemployed,4,female,guarantor,2,real estate,26,bank,rent,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,23,delay in paying off in the past,retraining,8303,... >= 1000 DM,4 <= ... < 7 years,1,male,guarantor,1,real estate,42,stores,for free,2,management / self-employed / highly qualified employee / officer,1,none,no,1,single
0 <= ... < 200 DM,21,delay in paying off in the past,domestic appliances,15945,... >= 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,46,bank,rent,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,car (new),8651,500 <= ... < 1000 DM,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",75,none,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,all credits at this bank paid back duly,car (used),4615,100 <= ... < 500 DM,... < 1 year,1,male,co-applicant,3,unknown / no property,44,stores,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,10,delay in paying off in the past,furniture/equipment,7210,unknown / no savings account,1 <= ... < 4 years,1,male,guarantor,2,real estate,46,none,for free,3,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,24,no credits taken / all credits paid back duly,car (new),5445,... < 100 DM,unemployed,1,female,none,4,building society savings agreement / life insurance,63,none,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,married/widowed
no checking account,26,no credits taken / all credits paid back duly,education,15945,... >= 1000 DM,unemployed,4,male,co-applicant,1,unknown / no property,20,stores,rent,2,skilled employee / official,2,none,no,1,divorced/separated
0 <= ... < 200 DM,20,delay in paying off in the past,car (new),8120,100 <= ... < 500 DM,unemployed,2,male,none,2,real estate,48,none,for free,4,unskilled - resident,2,none,no,2,married/widowed
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,business,250,100 <= ... < 500 DM,... < 1 year,2,male,none,2,unknown / no property,27,stores,rent,1,skilled employee / official,2,none,no,1,single
... < 0 DM,25,critical account / other credits existing (not at this bank),domestic appliances,5038,... < 100 DM,4 <= ... < 7 years,2,male,guarantor,2,real estate,37,bank,own,3,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,32,all credits at this bank paid back duly,radio/television,2982,... >= 1000 DM,1 <= ... < 4 years,2,female,none,2,unknown / no property,25,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,21,no credits taken / all credits paid back duly,radio/television,8848,... >= 1000 DM,... < 1 year,1,male,none,2,real estate,21,none,for free,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,divorced/separated
no checking account,27,delay in paying off in the past,business,5852,unknown / no savings account,unemployed,3,male,none,1,"car or other, not in savings account",32,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,no credits taken / all credits paid back duly,furniture/equipment,2136,... < 100 DM,... >= 7 years,1,male,guarantor,4,real estate,75,stores,rent,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,23,no credits taken / all credits paid back duly,car (used),15945,... >= 1000 DM,... < 1 year,2,male,co-applicant,3,"car or other, not in savings account",38,stores,rent,3,management / self-employed / highly qualified employee / officer,1,none,no,1,single
0 <= ... < 200 DM,32,no credits taken / all credits paid back duly,furniture/equipment,6992,500 <= ... < 1000 DM,4 <= ... < 7 years,1,female,co-applicant,4,real estate,31,bank,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,all credits at this bank paid back duly,retraining,2482,unknown / no savings account,4 <= ... < 7 years,2,female,co-applicant,1,real estate,20,stores,rent,1,unskilled - resident,1,none,no,2,single
no checking account,25,critical account / other credits existing (not at this bank),others,4602,unknown / no savings account,1 <= ... < 4 years,1,male,guarantor,2,unknown / no property,19,bank,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,single
no checking account,30,delay in paying off in the past,domestic appliances,2721,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,guarantor,1,real estate,47,bank,for free,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,14,existing credits paid back duly till now,education,1980,... >= 1000 DM,unemployed,3,female,guarantor,1,real estate,30,stores,for free,1,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,car (new),7004,... >= 1000 DM,4 <= ... < 7 years,2,male,none,2,real estate,61,bank,rent,2,skilled employee / official,1,none,no,2,divorced/separated
0 <= ... < 200 DM,37,no credits taken / all credits paid back duly,education,3316,... < 100 DM,... >= 7 years,2,female,co-applicant,2,"car or other, not in savings account",47,none,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,24,all credits at this bank paid back duly,furniture/equipment,15945,unknown / no savings account,... < 1 year,3,male,guarantor,1,"car or other, not in savings account",19,stores,for free,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,retraining,4569,... >= 1000 DM,... >= 7 years,3,male,none,4,real estate,19,none,for free,3,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,31,all credits at this bank paid back duly,radio/television,5969,100 <= ... < 500 DM,... >= 7 years,4,female,guarantor,4,unknown / no property,58,stores,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,24,existing credits paid back duly till now,business,1493,unknown / no savings account,... >= 7 years,4,female,guarantor,3,"car or other, not in savings account",22,stores,own,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,single
... < 0 DM,8,existing credits paid back duly till now,others,4331,... >= 1000 DM,4 <= ... < 7 years,2,male,guarantor,4,"car or other, not in savings account",24,none,rent,2,skilled employee / official,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,41,delay in paying off in the past,education,3458,... < 100 DM,... >= 7 years,2,male,none,1,real estate,28,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,21,delay in paying off in the past,education,15192,... >= 1000 DM,... >= 7 years,4,female,guarantor,2,unknown / no property,55,stores,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,25,all credits at this bank paid back duly,retraining,7077,unknown / no savings account,unemployed,1,male,co-applicant,3,"car or other, not in savings account",38,bank,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,radio/television,2751,unknown / no savings account,... < 1 year,4,female,none,2,"car or other, not in savings account",23,none,own,2,skilled employee / official,2,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,27,critical account / other credits existing (not at this bank),education,644,100 <= ... < 500 DM,1 <= ... < 4 years,1,male,none,3,"car or other, not in savings account",58,none,for free,2,unskilled - resident,1,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,car (used),15659,100 <= ... < 500 DM,... < 1 year,4,male,co-applicant,4,"car or other, not in savings account",47,bank,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,10,all credits at this bank paid back duly,domestic appliances,14163,... < 100 DM,unemployed,2,male,none,1,building society savings agreement / life insurance,20,bank,rent,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,25,delay in paying off in the past,car (new),1647,... < 100 DM,unemployed,2,female,guarantor,2,unknown / no property,38,none,for free,4,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,9,delay in paying off in the past,radio/television,2740,unknown / no savings account,... < 1 year,2,male,none,1,building society savings agreement / life insurance,22,stores,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,47,existing credits paid back duly till now,car (used),14766,100 <= ... < 500 DM,... < 1 year,1,female,co-applicant,1,building society savings agreement / life insurance,25,none,for free,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,15,no credits taken / all credits paid back duly,domestic appliances,2295,... >= 1000 DM,unemployed,2,female,guarantor,2,real estate,28,stores,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,15,all credits at this bank paid back duly,car (used),2953,... >= 1000 DM,1 <= ... < 4 years,2,male,none,2,real estate,19,bank,for free,1,unskilled - resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,education,5472,100 <= ... < 500 DM,1 <= ... < 4 years,3,male,none,2,real estate,24,stores,for free,2,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,63,critical account / other credits existing (not at this bank),others,15945,unknown / no savings account,unemployed,4,female,none,2,real estate,27,none,own,1,unskilled - resident,1,none,no,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,6,no credits taken / all credits paid back duly,retraining,1917,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,guarantor,1,building society savings agreement / life insurance,31,bank,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,25,all credits at this bank paid back duly,retraining,2738,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,34,bank,for free,1,management / self-employed / highly qualified employee / officer,1,none,no,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,car (used),1110,... < 100 DM,unemployed,2,male,co-applicant,1,"car or other, not in savings account",23,none,rent,3,unemployed / unskilled - non-resident,2,none,no,1,married/widowed
