checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,4,all credits at this bank paid back duly,radio/television,1377,500 <= ... < 1000 DM,... >= 7 years,4,male,guarantor,4,unknown / no property,24,stores,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (new),2463,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,29,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,business,2647,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,3,real estate,56,none,own,2,skilled employee / official,1,"yes, registered under customer's name",no,1,single
no checking account,16,critical account / other credits existing (not at this bank),business,3014,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",34,none,own,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,736,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,27,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,existing credits paid back duly till now,radio/television,250,100 <= ... < 500 DM,... >= 7 years,3,male,none,2,"car or other, not in savings account",36,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,education,1515,100 <= ... < 500 DM,... < 1 year,2,male,none,4,unknown / no property,49,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,16,all credits at this bank paid back duly,domestic appliances,3744,... < 100 DM,unemployed,4,male,none,3,real estate,27,none,rent,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,car (new),8579,unknown / no savings account,... >= 7 years,1,male,co-applicant,2,"car or other, not in savings account",43,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,39,critical account / other credits existing (not at this bank),education,2696,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,26,all credits at this bank paid back duly,car (used),15945,... < 100 DM,unemployed,4,male,guarantor,4,"car or other, not in savings account",48,none,own,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,36,existing credits paid back duly till now,car (new),3045,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,real estate,31,bank,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,24,existing credits paid back duly till now,car (new),2292,... < 100 DM,4 <= ... < 7 years,3,male,none,1,unknown / no property,20,bank,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,39,delay in paying off in the past,retraining,8079,... < 100 DM,4 <= ... < 7 years,3,male,none,2,building society savings agreement / life insurance,39,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,education,2205,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,36,none,rent,1,unskilled - resident,1,none,yes,1,single
no checking account,19,critical account / other credits existing (not at this bank),car (used),9122,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,45,none,own,2,skilled employee / official,2,none,yes,1,single
... < 0 DM,8,critical account / other credits existing (not at this bank),car (new),3318,500 <= ... < 1000 DM,... >= 7 years,4,female,co-applicant,1,real estate,46,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,business,7235,... < 100 DM,... < 1 year,1,male,none,4,real estate,29,none,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
no checking account,40,critical account / other credits existing (not at this bank),radio/television,15945,unknown / no savings account,... < 1 year,1,male,none,2,"car or other, not in savings account",75,stores,for free,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,no credits taken / all credits paid back duly,others,5144,100 <= ... < 500 DM,unemployed,4,female,none,4,"car or other, not in savings account",35,stores,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,27,existing credits paid back duly till now,radio/television,6042,500 <= ... < 1000 DM,1 <= ... < 4 years,3,female,none,2,real estate,63,bank,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,37,existing credits paid back duly till now,radio/television,1345,... < 100 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",26,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,furniture/equipment,8775,... >= 1000 DM,... >= 7 years,2,male,none,4,"car or other, not in savings account",44,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
0 <= ... < 200 DM,5,all credits at this bank paid back duly,repairs,10614,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",19,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,25,all credits at this bank paid back duly,business,1918,500 <= ... < 1000 DM,1 <= ... < 4 years,3,male,co-applicant,2,building society savings agreement / life insurance,35,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,12,existing credits paid back duly till now,car (new),2275,... < 100 DM,4 <= ... < 7 years,4,female,co-applicant,4,real estate,25,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,14,existing credits paid back duly till now,domestic appliances,2788,unknown / no savings account,4 <= ... < 7 years,4,female,none,2,building society savings agreement / life insurance,51,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,car (new),9558,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,guarantor,4,"car or other, not in savings account",52,bank,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,16,critical account / other credits existing (not at this bank),radio/television,3308,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",36,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,23,no credits taken / all credits paid back duly,car (used),1424,... >= 1000 DM,... >= 7 years,1,female,co-applicant,2,building society savings agreement / life insurance,23,none,rent,3,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),retraining,1901,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,42,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,6,no credits taken / all credits paid back duly,others,2500,... < 100 DM,unemployed,1,female,none,4,building society savings agreement / life insurance,49,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,21,existing credits paid back duly till now,car (new),7015,500 <= ... < 1000 DM,unemployed,3,male,co-applicant,4,real estate,39,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,23,existing credits paid back duly till now,education,2616,unknown / no savings account,unemployed,2,female,none,1,"car or other, not in savings account",50,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,8,no credits taken / all credits paid back duly,education,1675,... < 100 DM,... >= 7 years,1,male,none,4,real estate,26,none,rent,1,unemployed / unskilled - non-resident,1,none,no,1,single
no checking account,4,critical account / other credits existing (not at this bank),education,2001,unknown / no savings account,unemployed,4,male,none,4,building society savings agreement / life insurance,32,none,own,3,skilled employee / official,1,none,no,1,single
no checking account,5,critical account / other credits existing (not at this bank),radio/television,903,unknown / no savings account,1 <= ... < 4 years,2,female,none,2,"car or other, not in savings account",26,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,72,existing credits paid back duly till now,retraining,5394,... < 100 DM,unemployed,3,female,none,2,"car or other, not in savings account",57,bank,own,2,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,36,critical account / other credits existing (not at this bank),education,4607,... < 100 DM,... >= 7 years,4,female,guarantor,1,real estate,39,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,61,existing credits paid back duly till now,business,5695,... < 100 DM,... < 1 year,2,male,none,3,unknown / no property,35,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,retraining,2524,... < 100 DM,1 <= ... < 4 years,4,male,none,1,unknown / no property,59,stores,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,43,delay in paying off in the past,domestic appliances,956,... >= 1000 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",46,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,furniture/equipment,5613,... < 100 DM,1 <= ... < 4 years,4,female,co-applicant,1,"car or other, not in savings account",40,none,for free,1,skilled employee / official,2,none,no,1,divorced/separated
no checking account,16,existing credits paid back duly till now,furniture/equipment,4245,... < 100 DM,... >= 7 years,2,female,none,4,real estate,65,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,22,delay in paying off in the past,education,1801,unknown / no savings account,unemployed,4,male,none,4,building society savings agreement / life insurance,24,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,14,critical account / other credits existing (not at this bank),education,4917,... < 100 DM,unemployed,4,male,co-applicant,3,real estate,58,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
no checking account,21,critical account / other credits existing (not at this bank),furniture/equipment,12844,... < 100 DM,... < 1 year,2,female,none,1,unknown / no property,41,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,20,all credits at this bank paid back duly,furniture/equipment,11824,... < 100 DM,... >= 7 years,1,male,none,3,real estate,65,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,12,existing credits paid back duly till now,car (new),2184,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,guarantor,4,"car or other, not in savings account",33,stores,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,furniture/equipment,2462,... < 100 DM,unemployed,3,male,none,3,real estate,27,bank,own,1,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
no checking account,26,critical account / other credits existing (not at this bank),furniture/equipment,5202,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,31,bank,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,42,existing credits paid back duly till now,car (used),3222,100 <= ... < 500 DM,1 <= ... < 4 years,3,female,guarantor,3,unknown / no property,35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,17,delay in paying off in the past,car (new),3285,... < 100 DM,... >= 7 years,3,female,none,2,real estate,66,bank,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,repairs,1821,... >= 1000 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",30,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,42,critical account / other credits existing (not at this bank),furniture/equipment,2981,... >= 1000 DM,... < 1 year,2,male,none,3,building society savings agreement / life insurance,26,bank,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,20,no credits taken / all credits paid back duly,others,1426,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",39,none,own,1,unskilled - resident,1,none,no,1,single
no checking account,23,existing credits paid back duly till now,car (new),15945,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,7,no credits taken / all credits paid back duly,others,2708,... < 100 DM,... >= 7 years,4,female,none,2,real estate,66,none,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,domestic appliances,6068,... < 100 DM,1 <= ... < 4 years,3,female,none,1,real estate,44,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,68,no credits taken / all credits paid back duly,business,2459,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,3,"car or other, not in savings account",34,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,10,no credits taken / all credits paid back duly,radio/television,1246,unknown / no savings account,... >= 7 years,2,male,none,1,building society savings agreement / life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,5,existing credits paid back duly till now,radio/television,3170,unknown / no savings account,... >= 7 years,2,male,guarantor,4,real estate,33,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,others,5792,... < 100 DM,4 <= ... < 7 years,4,male,none,2,real estate,34,none,for free,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,8,no credits taken / all credits paid back duly,business,4762,unknown / no savings account,unemployed,3,female,none,2,real estate,34,bank,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),education,12854,... >= 1000 DM,unemployed,2,male,none,4,unknown / no property,25,none,own,3,skilled employee / official,2,none,no,1,single
no checking account,22,critical account / other credits existing (not at this bank),radio/television,15945,... < 100 DM,... < 1 year,4,male,co-applicant,2,"car or other, not in savings account",40,none,own,2,skilled employee / official,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,5,existing credits paid back duly till now,car (new),1682,... < 100 DM,unemployed,4,female,none,1,"car or other, not in savings account",40,stores,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,car (used),2201,unknown / no savings account,1 <= ... < 4 years,4,female,co-applicant,4,building society savings agreement / life insurance,19,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,34,existing credits paid back duly till now,others,1957,... < 100 DM,... < 1 year,2,male,none,3,building society savings agreement / life insurance,75,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,6,existing credits paid back duly till now,retraining,1472,... < 100 DM,unemployed,4,male,none,3,unknown / no property,29,bank,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,3100,... < 100 DM,unemployed,4,female,none,4,building society savings agreement / life insurance,37,none,own,2,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,42,existing credits paid back duly till now,car (used),4046,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,40,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,no credits taken / all credits paid back duly,furniture/equipment,3202,... >= 1000 DM,unemployed,4,male,guarantor,4,real estate,35,none,own,2,unemployed / unskilled - non-resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,education,250,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,34,none,rent,4,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,33,critical account / other credits existing (not at this bank),furniture/equipment,2857,... < 100 DM,unemployed,4,female,co-applicant,4,"car or other, not in savings account",37,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
no checking account,25,no credits taken / all credits paid back duly,car (new),549,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,co-applicant,3,"car or other, not in savings account",27,none,rent,2,unskilled - resident,1,none,yes,1,single
no checking account,4,no credits taken / all credits paid back duly,education,250,500 <= ... < 1000 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",48,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,25,existing credits paid back duly till now,education,10028,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,4,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,24,no credits taken / all credits paid back duly,education,6045,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,23,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,12,critical account / other credits existing (not at this bank),furniture/equipment,848,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,2,"car or other, not in savings account",23,none,own,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,furniture/equipment,2315,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,1,real estate,30,none,for free,3,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,existing credits paid back duly till now,furniture/equipment,3769,500 <= ... < 1000 DM,unemployed,1,male,guarantor,3,"car or other, not in savings account",58,bank,rent,1,unskilled - resident,1,none,no,2,single
... >= 200 DM / salary assignments for at least 1 year,23,critical account / other credits existing (not at this bank),others,2134,... < 100 DM,4 <= ... < 7 years,1,male,none,4,unknown / no property,43,none,for free,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,48,existing credits paid back duly till now,business,5666,... < 100 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",70,stores,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,26,critical account / other credits existing (not at this bank),car (new),3092,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,co-applicant,4,unknown / no property,28,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,education,10975,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,guarantor,2,"car or other, not in savings account",40,none,rent,1,skilled employee / official,1,none,no,2,married/widowed
no checking account,24,all credits at this bank paid back duly,car (used),3737,... < 100 DM,... >= 7 years,4,female,none,3,building society savings agreement / life insurance,23,bank,own,1,unemployed / unskilled - non-resident,1,none,yes,1,married/widowed
no checking account,12,existing credits paid back duly till now,car (used),1375,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,4,"car or other, not in savings account",31,bank,own,1,skilled employee / official,1,none,yes,2,single
no checking account,19,critical account / other credits existing (not at this bank),furniture/equipment,1825,... < 100 DM,... >= 7 years,1,male,none,2,building society savings agreement / life insurance,57,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,15,no credits taken / all credits paid back duly,furniture/equipment,1206,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,9,critical account / other credits existing (not at this bank),car (used),1027,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,1,real estate,19,none,rent,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,26,existing credits paid back duly till now,business,4536,... < 100 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,56,bank,rent,3,unemployed / unskilled - non-resident,1,none,no,2,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,911,unknown / no savings account,unemployed,4,male,none,2,building society savings agreement / life insurance,28,bank,own,3,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,10,critical account / other credits existing (not at this bank),repairs,1931,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,real estate,27,none,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,27,existing credits paid back duly till now,car (new),2492,100 <= ... < 500 DM,... >= 7 years,2,male,co-applicant,2,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,15,no credits taken / all credits paid back duly,car (used),15945,... < 100 DM,... >= 7 years,4,male,none,3,real estate,33,none,own,1,skilled employee / official,1,none,no,1,married/widowed
no checking account,20,existing credits paid back duly till now,radio/television,2733,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,2,building society savings agreement / life insurance,35,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,furniture/equipment,2160,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,"car or other, not in savings account",42,bank,own,2,skilled employee / official,1,none,no,1,divorced/separated
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (used),1103,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,31,stores,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,single
no checking account,12,existing credits paid back duly till now,car (used),2018,... >= 1000 DM,... >= 7 years,1,male,none,4,building society savings agreement / life insurance,33,none,own,1,unskilled - resident,1,none,yes,1,married/widowed
no checking account,6,existing credits paid back duly till now,business,2810,... < 100 DM,unemployed,2,male,none,2,"car or other, not in savings account",49,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),4330,... < 100 DM,1 <= ... < 4 years,3,male,none,2,"car or other, not in savings account",21,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,52,critical account / other credits existing (not at this bank),repairs,5749,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,unknown / no property,36,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),education,4509,... < 100 DM,... < 1 year,4,male,none,1,real estate,46,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,9,existing credits paid back duly till now,furniture/equipment,3871,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",56,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,12,existing credits paid back duly till now,car (new),14545,... < 100 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,35,bank,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,5,existing credits paid back duly till now,car (used),1335,... < 100 DM,... >= 7 years,4,female,none,2,unknown / no property,67,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,furniture/equipment,6518,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,42,stores,own,2,skilled employee / official,1,none,yes,2,single
no checking account,13,all credits at this bank paid back duly,repairs,5278,... < 100 DM,unemployed,4,female,none,4,real estate,21,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,40,critical account / other credits existing (not at this bank),car (used),12756,... < 100 DM,4 <= ... < 7 years,4,female,none,2,real estate,34,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,6,critical account / other credits existing (not at this bank),business,6122,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,co-applicant,2,building society savings agreement / life insurance,31,none,own,1,unskilled - resident,1,none,yes,1,single
no checking account,17,existing credits paid back duly till now,repairs,2922,unknown / no savings account,... < 1 year,3,male,co-applicant,2,building society savings agreement / life insurance,25,bank,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,car (used),1362,... < 100 DM,unemployed,4,male,none,4,real estate,59,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,5,existing credits paid back duly till now,radio/television,890,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,33,stores,own,1,skilled employee / official,1,none,yes,1,single
no checking account,8,critical account / other credits existing (not at this bank),car (new),13168,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",51,stores,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,domestic appliances,4298,500 <= ... < 1000 DM,... >= 7 years,2,female,guarantor,4,real estate,30,none,own,1,management / self-employed / highly qualified employee / officer,1,none,no,1,married/widowed
... < 0 DM,69,no credits taken / all credits paid back duly,business,250,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,43,stores,own,2,unskilled - resident,1,none,yes,2,single
no checking account,8,existing credits paid back duly till now,radio/television,6176,... < 100 DM,4 <= ... < 7 years,1,female,co-applicant,4,"car or other, not in savings account",55,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,business,4236,... < 100 DM,... < 1 year,2,female,none,3,"car or other, not in savings account",72,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,11,existing credits paid back duly till now,business,653,... < 100 DM,4 <= ... < 7 years,3,female,co-applicant,4,real estate,34,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,radio/television,8254,... < 100 DM,unemployed,4,male,none,2,real estate,36,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,21,no credits taken / all credits paid back duly,car (used),2441,... < 100 DM,... < 1 year,4,female,co-applicant,1,real estate,74,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,35,existing credits paid back duly till now,radio/television,1237,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,41,none,own,1,skilled employee / official,2,none,yes,1,married/widowed
no checking account,9,delay in paying off in the past,furniture/equipment,990,100 <= ... < 500 DM,... < 1 year,4,male,none,2,unknown / no property,32,bank,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),radio/television,5486,... < 100 DM,4 <= ... < 7 years,3,male,none,3,"car or other, not in savings account",43,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,18,existing credits paid back duly till now,furniture/equipment,2749,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,55,none,own,3,skilled employee / official,1,none,yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),car (new),5084,unknown / no savings account,unemployed,2,male,none,4,unknown / no property,24,bank,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,14,no credits taken / all credits paid back duly,car (new),1304,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,1218,... < 100 DM,4 <= ... < 7 years,4,female,none,2,real estate,40,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,25,existing credits paid back duly till now,others,1293,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",23,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
