checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,11,no credits taken / all credits paid back duly,business,10484,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,41,bank,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,critical account / other credits existing (not at this bank),furniture/equipment,2826,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,27,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,7,critical account / other credits existing (not at this bank),radio/television,3067,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,real estate,34,none,for free,2,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,2423,... < 100 DM,1 <= ... < 4 years,4,female,none,4,unknown / no property,30,none,rent,2,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,13,critical account / other credits existing (not at this bank),radio/television,1831,... < 100 DM,4 <= ... < 7 years,2,male,none,2,real estate,49,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,9,critical account / other credits existing (not at this bank),furniture/equipment,6287,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,75,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,married/widowed
0 <= ... < 200 DM,34,delay in paying off in the past,education,3694,unknown / no savings account,... < 1 year,4,male,none,2,building society savings agreement / life insurance,70,none,rent,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,15,critical account / other credits existing (not at this bank),car (new),10755,... < 100 DM,1 <= ... < 4 years,4,female,none,2,building society savings agreement / life insurance,23,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),education,2080,unknown / no savings account,unemployed,4,male,guarantor,4,unknown / no property,67,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,1156,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,33,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,10095,unknown / no savings account,... >= 7 years,3,female,none,2,unknown / no property,43,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),3743,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",38,none,own,1,unskilled - resident,2,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),radio/television,3296,100 <= ... < 500 DM,... >= 7 years,4,male,guarantor,1,"car or other, not in savings account",75,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,radio/television,3295,... < 100 DM,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,40,none,own,3,unskilled - resident,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),car (used),3095,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",33,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,16,delay in paying off in the past,radio/television,10054,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,45,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,10,critical account / other credits existing (not at this bank),radio/television,3099,unknown / no savings account,4 <= ... < 7 years,2,male,none,1,building society savings agreement / life insurance,25,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,11,critical account / other credits existing (not at this bank),others,739,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,45,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,21,critical account / other credits existing (not at this bank),business,3429,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,35,bank,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,6,no credits taken / all credits paid back duly,car (new),3453,... < 100 DM,unemployed,4,male,none,1,unknown / no property,36,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
no checking account,4,all credits at this bank paid back duly,education,10581,... < 100 DM,... >= 7 years,3,male,guarantor,4,"car or other, not in savings account",33,none,for free,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,1740,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,34,stores,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,26,delay in paying off in the past,car (new),3016,... < 100 DM,... >= 7 years,3,male,none,2,unknown / no property,57,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,27,all credits at this bank paid back duly,car (new),617,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,1,real estate,23,none,rent,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),car (new),2499,100 <= ... < 500 DM,unemployed,3,female,none,2,unknown / no property,26,none,for free,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,9704,... < 100 DM,... >= 7 years,2,male,none,3,real estate,30,none,rent,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),car (used),10663,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,24,critical account / other credits existing (not at this bank),business,250,unknown / no savings account,... >= 7 years,4,male,none,4,real estate,53,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,12,existing credits paid back duly till now,furniture/equipment,9263,... < 100 DM,... < 1 year,4,female,none,2,unknown / no property,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,19,existing credits paid back duly till now,others,2005,... < 100 DM,... >= 7 years,4,female,none,3,unknown / no property,31,stores,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,10,existing credits paid back duly till now,education,8791,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",24,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,6,existing credits paid back duly till now,car (new),3592,unknown / no savings account,4 <= ... < 7 years,4,male,co-applicant,2,building society savings agreement / life insurance,36,bank,for free,1,skilled employee / official,2,none,yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),furniture/equipment,2352,... < 100 DM,... >= 7 years,3,male,none,4,real estate,43,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,all credits at this bank paid back duly,car (used),15945,... < 100 DM,... < 1 year,2,female,none,2,building society savings agreement / life insurance,29,none,own,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,8716,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",48,none,for free,1,unskilled - resident,1,none,yes,1,single
... < 0 DM,16,existing credits paid back duly till now,car (used),5530,... < 100 DM,... >= 7 years,4,male,none,3,unknown / no property,75,bank,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,31,critical account / other credits existing (not at this bank),furniture/equipment,12246,unknown / no savings account,... < 1 year,2,male,none,2,real estate,75,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,19,existing credits paid back duly till now,domestic appliances,2981,... < 100 DM,1 <= ... < 4 years,3,male,none,4,building society savings agreement / life insurance,39,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,22,delay in paying off in the past,radio/television,1997,unknown / no savings account,... >= 7 years,4,male,none,3,unknown / no property,36,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,23,existing credits paid back duly till now,business,3437,... < 100 DM,... >= 7 years,3,male,none,4,unknown / no property,36,none,for free,1,skilled employee / official,2,"yes, registered under customer's name",no,2,single
no checking account,39,critical account / other credits existing (not at this bank),business,1543,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,41,none,for free,3,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,25,existing credits paid back duly till now,car (new),1776,500 <= ... < 1000 DM,... >= 7 years,1,female,none,4,"car or other, not in savings account",61,bank,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,17,existing credits paid back duly till now,business,2975,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,38,none,rent,1,unskilled - resident,1,none,yes,2,single
no checking account,4,existing credits paid back duly till now,business,1749,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,3,unknown / no property,26,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
no checking account,12,existing credits paid back duly till now,education,10364,... < 100 DM,... >= 7 years,4,male,none,1,unknown / no property,26,none,for free,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),3918,... >= 1000 DM,unemployed,4,male,none,1,unknown / no property,51,none,own,2,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),business,5252,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,32,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,car (new),15945,... < 100 DM,4 <= ... < 7 years,1,male,none,3,building society savings agreement / life insurance,26,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,16,all credits at this bank paid back duly,car (used),12912,... < 100 DM,unemployed,4,female,none,4,building society savings agreement / life insurance,24,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,31,existing credits paid back duly till now,car (new),6083,... >= 1000 DM,... >= 7 years,4,male,none,3,real estate,53,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),furniture/equipment,5941,... >= 1000 DM,... >= 7 years,4,male,none,4,real estate,20,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (used),9526,unknown / no savings account,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",73,none,own,1,skilled employee / official,1,none,yes,2,married/widowed
... < 0 DM,31,existing credits paid back duly till now,radio/television,6177,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,59,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,17,critical account / other credits existing (not at this bank),car (new),3387,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,24,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,23,critical account / other credits existing (not at this bank),car (new),2991,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,50,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),radio/television,3644,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,26,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),radio/television,2124,... < 100 DM,4 <= ... < 7 years,3,male,none,4,building society savings agreement / life insurance,20,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,5,existing credits paid back duly till now,radio/television,10411,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",75,none,rent,1,skilled employee / official,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,14,no credits taken / all credits paid back duly,car (new),1946,unknown / no savings account,... < 1 year,1,male,co-applicant,1,real estate,34,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),1613,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),repairs,1733,... >= 1000 DM,1 <= ... < 4 years,4,female,guarantor,1,unknown / no property,31,none,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,21,critical account / other credits existing (not at this bank),business,1957,100 <= ... < 500 DM,... >= 7 years,4,female,none,2,"car or other, not in savings account",24,none,for free,2,skilled employee / official,2,none,yes,2,single
no checking account,21,all credits at this bank paid back duly,car (new),1796,... < 100 DM,... < 1 year,4,male,none,3,unknown / no property,35,bank,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,2735,unknown / no savings account,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,50,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),10817,unknown / no savings account,1 <= ... < 4 years,2,male,none,2,building society savings agreement / life insurance,40,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,6395,unknown / no savings account,unemployed,4,male,none,4,building society savings agreement / life insurance,42,bank,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,2478,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,40,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),car (used),15945,... < 100 DM,1 <= ... < 4 years,4,male,none,1,real estate,44,none,for free,1,skilled employee / official,1,none,no,1,married/widowed
0 <= ... < 200 DM,22,critical account / other credits existing (not at this bank),car (new),2624,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",37,bank,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),radio/television,7456,... < 100 DM,... >= 7 years,4,male,none,1,unknown / no property,54,none,for free,2,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
... < 0 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,1894,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,38,bank,own,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,4,delay in paying off in the past,business,6292,... >= 1000 DM,4 <= ... < 7 years,4,male,none,1,"car or other, not in savings account",55,none,rent,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,13,critical account / other credits existing (not at this bank),car (used),2590,unknown / no savings account,... < 1 year,3,female,none,4,unknown / no property,75,stores,own,4,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,3112,... < 100 DM,1 <= ... < 4 years,2,female,none,2,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,9833,... < 100 DM,... < 1 year,3,male,none,3,real estate,75,none,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,married/widowed
0 <= ... < 200 DM,34,critical account / other credits existing (not at this bank),business,15945,unknown / no savings account,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,45,none,rent,2,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,radio/television,1787,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,19,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,car (new),2449,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,real estate,27,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,10992,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",24,none,for free,2,skilled employee / official,1,none,yes,2,single
no checking account,20,critical account / other credits existing (not at this bank),radio/television,9586,... < 100 DM,unemployed,4,male,co-applicant,4,unknown / no property,31,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (used),12049,... < 100 DM,... < 1 year,4,female,none,2,unknown / no property,44,none,for free,3,unskilled - resident,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (new),2581,... < 100 DM,unemployed,4,male,none,2,unknown / no property,30,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,car (new),7996,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",38,none,own,3,skilled employee / official,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,car (new),9708,unknown / no savings account,unemployed,2,female,none,3,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,4,all credits at this bank paid back duly,furniture/equipment,6643,... < 100 DM,... < 1 year,4,male,none,1,"car or other, not in savings account",38,stores,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,business,5157,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,75,none,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,5867,... < 100 DM,... < 1 year,4,female,none,4,unknown / no property,46,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,2788,100 <= ... < 500 DM,... < 1 year,2,male,none,3,"car or other, not in savings account",22,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,2301,... < 100 DM,... >= 7 years,4,male,none,2,unknown / no property,44,bank,rent,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,20,critical account / other credits existing (not at this bank),radio/television,4432,... < 100 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,36,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (used),3584,... < 100 DM,unemployed,4,male,none,3,unknown / no property,24,none,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,radio/television,1771,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",39,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,18,existing credits paid back duly till now,radio/television,5678,... < 100 DM,4 <= ... < 7 years,4,male,none,1,"car or other, not in savings account",43,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),repairs,3045,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",23,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,7,existing credits paid back duly till now,car (used),6390,... < 100 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",60,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,20,critical account / other credits existing (not at this bank),car (used),10787,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,29,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,19,existing credits paid back duly till now,business,10119,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",36,bank,own,2,unskilled - resident,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (used),2957,100 <= ... < 500 DM,... >= 7 years,4,male,none,1,"car or other, not in savings account",31,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (new),3537,... >= 1000 DM,... < 1 year,3,male,none,3,real estate,20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,radio/television,3033,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,75,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,22,existing credits paid back duly till now,car (used),3379,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,4,building society savings agreement / life insurance,48,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,48,existing credits paid back duly till now,car (new),2341,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",53,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,3012,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,42,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,25,existing credits paid back duly till now,furniture/equipment,4340,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",32,bank,rent,2,unskilled - resident,1,none,no,2,divorced/separated
0 <= ... < 200 DM,5,critical account / other credits existing (not at this bank),business,4138,... < 100 DM,... < 1 year,4,male,none,1,real estate,30,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,delay in paying off in the past,car (new),3229,100 <= ... < 500 DM,... >= 7 years,4,male,guarantor,3,real estate,36,stores,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,10,critical account / other credits existing (not at this bank),car (new),1107,500 <= ... < 1000 DM,... < 1 year,4,male,none,2,real estate,38,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,63,existing credits paid back duly till now,radio/television,2443,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,36,bank,rent,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (new),1722,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",53,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,39,delay in paying off in the past,furniture/equipment,3683,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",32,none,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,20,critical account / other credits existing (not at this bank),radio/television,964,... < 100 DM,4 <= ... < 7 years,1,male,none,4,building society savings agreement / life insurance,47,none,for free,2,unskilled - resident,1,none,yes,1,single
... < 0 DM,22,existing credits paid back duly till now,car (used),3396,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,43,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,18,critical account / other credits existing (not at this bank),car (used),5864,unknown / no savings account,... >= 7 years,4,male,none,3,unknown / no property,51,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),13383,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,30,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,1284,unknown / no savings account,4 <= ... < 7 years,4,male,none,1,unknown / no property,31,none,own,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,9,existing credits paid back duly till now,business,6283,... < 100 DM,... >= 7 years,4,male,none,2,real estate,27,none,for free,4,skilled employee / official,1,none,yes,1,single
... < 0 DM,19,critical account / other credits existing (not at this bank),car (used),5096,... < 100 DM,... < 1 year,4,male,none,2,building society savings agreement / life insurance,27,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,2235,... >= 1000 DM,unemployed,4,male,none,2,"car or other, not in savings account",23,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,23,existing credits paid back duly till now,car (new),1228,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,66,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,11598,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",29,none,for free,2,skilled employee / official,2,none,no,2,married/widowed
... < 0 DM,4,existing credits paid back duly till now,repairs,2229,... < 100 DM,unemployed,4,male,none,4,building society savings agreement / life insurance,42,bank,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,25,existing credits paid back duly till now,business,8543,100 <= ... < 500 DM,unemployed,4,male,none,1,"car or other, not in savings account",38,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,2297,... < 100 DM,unemployed,4,female,none,1,unknown / no property,28,stores,own,2,skilled employee / official,1,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),car (used),11343,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,55,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,22,critical account / other credits existing (not at this bank),car (new),4283,... < 100 DM,4 <= ... < 7 years,4,male,none,3,building society savings agreement / life insurance,30,none,for free,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,26,existing credits paid back duly till now,radio/television,1500,... < 100 DM,1 <= ... < 4 years,3,female,none,4,unknown / no property,20,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,10,no credits taken / all credits paid back duly,car (new),3965,100 <= ... < 500 DM,1 <= ... < 4 years,4,female,none,3,"car or other, not in savings account",55,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
no checking account,9,critical account / other credits existing (not at this bank),furniture/equipment,2750,unknown / no savings account,4 <= ... < 7 years,3,male,none,2,building society savings agreement / life insurance,45,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,22,all credits at this bank paid back duly,car (used),5435,... < 100 DM,1 <= ... < 4 years,4,male,none,3,building society savings agreement / life insurance,30,bank,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,critical account / other credits existing (not at this bank),business,2971,... < 100 DM,... >= 7 years,3,male,none,4,"car or other, not in savings account",28,none,own,1,unskilled - resident,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,63,critical account / other credits existing (not at this bank),education,2228,unknown / no savings account,... >= 7 years,4,male,none,4,unknown / no property,21,bank,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (used),3158,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),250,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,4,unknown / no property,30,bank,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,2911,unknown / no savings account,... < 1 year,4,female,co-applicant,4,building society savings agreement / life insurance,75,none,for free,2,skilled employee / official,1,none,yes,1,single
