checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,4,critical account / other credits existing (not at this bank),car (used),1495,... < 100 DM,unemployed,2,male,none,4,real estate,66,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,21,delay in paying off in the past,car (new),3171,... < 100 DM,... >= 7 years,2,female,none,1,"car or other, not in savings account",37,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,2012,unknown / no savings account,unemployed,3,male,guarantor,2,real estate,43,stores,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),radio/television,871,... < 100 DM,... >= 7 years,1,male,none,3,real estate,31,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2511,... < 100 DM,... >= 7 years,4,female,guarantor,2,"car or other, not in savings account",75,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,radio/television,2418,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,39,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,12,delay in paying off in the past,radio/television,2869,500 <= ... < 1000 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",56,none,own,2,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,business,3444,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",65,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,15,delay in paying off in the past,car (new),2530,unknown / no savings account,... >= 7 years,4,female,none,4,"car or other, not in savings account",28,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,single
no checking account,5,delay in paying off in the past,furniture/equipment,5456,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,real estate,47,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,21,critical account / other credits existing (not at this bank),car (used),2968,unknown / no savings account,unemployed,1,female,none,3,real estate,33,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (new),5973,100 <= ... < 500 DM,4 <= ... < 7 years,3,male,co-applicant,4,real estate,19,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),others,2020,... < 100 DM,1 <= ... < 4 years,3,male,none,2,building society savings agreement / life insurance,36,none,own,1,skilled employee / official,2,none,yes,1,single
no checking account,31,all credits at this bank paid back duly,car (new),3603,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",33,none,own,1,skilled employee / official,2,none,no,1,divorced/separated
... < 0 DM,4,all credits at this bank paid back duly,radio/television,11906,... < 100 DM,... < 1 year,2,male,none,4,unknown / no property,24,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,617,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,74,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),repairs,2983,... < 100 DM,1 <= ... < 4 years,4,male,none,1,unknown / no property,51,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,all credits at this bank paid back duly,business,2672,unknown / no savings account,4 <= ... < 7 years,2,male,none,4,real estate,36,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,5,delay in paying off in the past,radio/television,430,unknown / no savings account,... >= 7 years,4,female,none,2,building society savings agreement / life insurance,20,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,5,existing credits paid back duly till now,radio/television,1463,... < 100 DM,1 <= ... < 4 years,4,female,none,3,unknown / no property,25,none,own,1,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,car (new),15945,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",46,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,delay in paying off in the past,domestic appliances,250,... < 100 DM,4 <= ... < 7 years,1,male,none,3,"car or other, not in savings account",48,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,15,existing credits paid back duly till now,car (new),2084,... < 100 DM,1 <= ... < 4 years,1,male,none,4,building society savings agreement / life insurance,47,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,26,existing credits paid back duly till now,furniture/equipment,3188,... < 100 DM,4 <= ... < 7 years,2,male,none,4,unknown / no property,75,stores,own,1,skilled employee / official,1,none,yes,1,single
no checking account,4,delay in paying off in the past,radio/television,1289,unknown / no savings account,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,22,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,16,critical account / other credits existing (not at this bank),business,2468,... >= 1000 DM,1 <= ... < 4 years,2,male,co-applicant,2,real estate,34,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),business,250,100 <= ... < 500 DM,... < 1 year,3,male,none,1,real estate,38,none,own,2,skilled employee / official,1,none,yes,2,single
... < 0 DM,27,critical account / other credits existing (not at this bank),furniture/equipment,4286,... >= 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,36,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,3131,... < 100 DM,4 <= ... < 7 years,3,female,none,4,real estate,38,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),repairs,1021,... >= 1000 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",44,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,13,all credits at this bank paid back duly,car (used),1029,... < 100 DM,... >= 7 years,4,male,none,2,real estate,75,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,5,delay in paying off in the past,business,2807,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,4,"car or other, not in savings account",29,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,single
no checking account,11,delay in paying off in the past,car (new),3152,... < 100 DM,4 <= ... < 7 years,2,male,none,2,"car or other, not in savings account",23,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,existing credits paid back duly till now,car (new),2450,... < 100 DM,... >= 7 years,1,male,none,4,unknown / no property,34,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,7,critical account / other credits existing (not at this bank),radio/television,1361,100 <= ... < 500 DM,unemployed,4,male,co-applicant,4,unknown / no property,75,bank,own,2,skilled employee / official,1,none,no,1,single
... < 0 DM,13,critical account / other credits existing (not at this bank),business,1382,100 <= ... < 500 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",36,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,all credits at this bank paid back duly,radio/television,1185,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,real estate,57,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,14,no credits taken / all credits paid back duly,car (used),1757,... < 100 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,43,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,23,critical account / other credits existing (not at this bank),car (used),2552,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,54,none,rent,1,skilled employee / official,2,none,yes,1,single
no checking account,27,critical account / other credits existing (not at this bank),radio/television,5414,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,unknown / no property,28,none,for free,2,skilled employee / official,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,domestic appliances,1996,unknown / no savings account,4 <= ... < 7 years,4,female,none,3,"car or other, not in savings account",28,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,5,critical account / other credits existing (not at this bank),radio/television,2121,unknown / no savings account,... >= 7 years,4,male,none,3,building society savings agreement / life insurance,37,bank,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,6,all credits at this bank paid back duly,radio/television,6434,... < 100 DM,unemployed,3,female,co-applicant,4,real estate,68,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (used),6388,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",45,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,5,critical account / other credits existing (not at this bank),car (new),1794,... < 100 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,75,none,rent,2,skilled employee / official,2,none,yes,1,single
no checking account,14,existing credits paid back duly till now,furniture/equipment,1767,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",35,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,72,critical account / other credits existing (not at this bank),car (new),1132,... < 100 DM,... >= 7 years,1,male,none,4,real estate,34,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),others,3421,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,57,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,28,critical account / other credits existing (not at this bank),furniture/equipment,4785,unknown / no savings account,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,28,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),repairs,250,100 <= ... < 500 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",19,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,10,existing credits paid back duly till now,radio/television,3020,100 <= ... < 500 DM,... < 1 year,4,female,none,4,real estate,75,stores,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,1577,... < 100 DM,1 <= ... < 4 years,3,male,none,4,"car or other, not in savings account",64,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),2882,... < 100 DM,... < 1 year,4,male,none,3,real estate,75,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),others,1066,... >= 1000 DM,4 <= ... < 7 years,4,male,co-applicant,2,"car or other, not in savings account",21,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,car (new),2312,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",32,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,10,existing credits paid back duly till now,others,1039,... >= 1000 DM,1 <= ... < 4 years,2,male,guarantor,4,"car or other, not in savings account",59,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,16,existing credits paid back duly till now,radio/television,2300,unknown / no savings account,4 <= ... < 7 years,4,female,none,3,building society savings agreement / life insurance,55,none,own,1,skilled employee / official,1,none,no,1,single
... < 0 DM,5,all credits at this bank paid back duly,radio/television,2858,... >= 1000 DM,... < 1 year,4,male,none,4,building society savings agreement / life insurance,22,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,7,critical account / other credits existing (not at this bank),business,6497,... >= 1000 DM,unemployed,3,female,none,3,real estate,33,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),2149,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,real estate,34,none,for free,1,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),radio/television,3056,... < 100 DM,... < 1 year,3,male,none,1,"car or other, not in savings account",24,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,3182,unknown / no savings account,... >= 7 years,4,male,none,4,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,21,critical account / other credits existing (not at this bank),education,2921,... < 100 DM,4 <= ... < 7 years,1,male,none,4,building society savings agreement / life insurance,22,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,radio/television,420,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",41,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,15,critical account / other credits existing (not at this bank),car (new),2815,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,29,bank,own,1,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,5,delay in paying off in the past,education,3450,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,29,bank,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,19,existing credits paid back duly till now,radio/television,2828,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,unknown / no property,42,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,9,delay in paying off in the past,car (new),445,unknown / no savings account,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",36,none,for free,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,13,existing credits paid back duly till now,car (used),1464,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",31,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,29,existing credits paid back duly till now,car (new),2625,unknown / no savings account,... >= 7 years,4,male,none,2,"car or other, not in savings account",61,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),325,... < 100 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,no credits taken / all credits paid back duly,education,3356,... < 100 DM,... >= 7 years,3,female,none,2,real estate,30,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,business,6434,... < 100 DM,4 <= ... < 7 years,3,male,none,4,building society savings agreement / life insurance,22,stores,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,17,existing credits paid back duly till now,car (new),7718,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,26,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,19,existing credits paid back duly till now,business,250,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,33,none,for free,1,skilled employee / official,2,none,yes,1,married/widowed
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),domestic appliances,2322,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,35,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (used),6115,... < 100 DM,4 <= ... < 7 years,2,male,none,4,building society savings agreement / life insurance,65,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,20,existing credits paid back duly till now,education,3116,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",36,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,11,all credits at this bank paid back duly,business,250,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,3,unknown / no property,37,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,16,all credits at this bank paid back duly,radio/television,5794,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,35,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,married/widowed
no checking account,4,existing credits paid back duly till now,radio/television,2680,... < 100 DM,... < 1 year,1,male,guarantor,4,"car or other, not in savings account",32,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,5383,unknown / no savings account,... >= 7 years,4,female,none,3,unknown / no property,30,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,72,existing credits paid back duly till now,retraining,3656,500 <= ... < 1000 DM,... >= 7 years,2,male,none,3,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),15945,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,250,... >= 1000 DM,unemployed,3,male,none,4,"car or other, not in savings account",30,none,rent,1,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,furniture/equipment,888,unknown / no savings account,... >= 7 years,4,male,guarantor,2,real estate,25,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),3313,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,3,real estate,36,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,7,all credits at this bank paid back duly,furniture/equipment,3302,... < 100 DM,... >= 7 years,1,female,none,4,building society savings agreement / life insurance,22,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (used),6107,100 <= ... < 500 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,37,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,4,existing credits paid back duly till now,business,1240,... < 100 DM,4 <= ... < 7 years,4,male,none,1,real estate,43,none,own,2,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... < 0 DM,4,existing credits paid back duly till now,radio/television,3151,100 <= ... < 500 DM,... >= 7 years,2,male,guarantor,4,real estate,38,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),education,250,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,20,none,own,2,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (new),2872,... < 100 DM,4 <= ... < 7 years,4,male,none,2,real estate,27,none,rent,1,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,14,existing credits paid back duly till now,radio/television,1083,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,33,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,car (used),3360,... < 100 DM,... < 1 year,1,male,none,4,unknown / no property,75,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,5,delay in paying off in the past,radio/television,9804,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",36,none,rent,1,skilled employee / official,2,none,yes,2,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),2311,... < 100 DM,... >= 7 years,1,male,none,4,"car or other, not in savings account",46,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,4,all credits at this bank paid back duly,car (used),731,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",42,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,35,existing credits paid back duly till now,car (new),3384,unknown / no savings account,... >= 7 years,3,female,none,4,"car or other, not in savings account",46,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,radio/television,3109,500 <= ... < 1000 DM,... >= 7 years,4,male,guarantor,4,real estate,23,stores,rent,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,single
no checking account,24,all credits at this bank paid back duly,retraining,1393,... >= 1000 DM,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",69,none,for free,2,unskilled - resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,27,critical account / other credits existing (not at this bank),furniture/equipment,3646,... < 100 DM,unemployed,2,male,none,3,real estate,40,none,rent,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),business,1826,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,58,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,32,critical account / other credits existing (not at this bank),radio/television,3503,... < 100 DM,1 <= ... < 4 years,1,male,guarantor,4,building society savings agreement / life insurance,31,none,rent,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,all credits at this bank paid back duly,radio/television,1948,unknown / no savings account,unemployed,4,male,none,3,unknown / no property,53,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,8,existing credits paid back duly till now,radio/television,2438,unknown / no savings account,4 <= ... < 7 years,4,female,guarantor,4,"car or other, not in savings account",31,none,for free,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),furniture/equipment,3256,... < 100 DM,... >= 7 years,1,male,none,4,real estate,37,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,28,critical account / other credits existing (not at this bank),domestic appliances,3270,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,44,bank,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,4,delay in paying off in the past,furniture/equipment,3462,unknown / no savings account,... >= 7 years,3,male,none,1,building society savings agreement / life insurance,37,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),radio/television,3797,... < 100 DM,... >= 7 years,4,female,none,4,unknown / no property,34,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,14,critical account / other credits existing (not at this bank),car (new),5099,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,32,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,17,critical account / other credits existing (not at this bank),repairs,1956,500 <= ... < 1000 DM,unemployed,4,male,none,4,real estate,64,none,own,2,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,46,existing credits paid back duly till now,radio/television,4630,unknown / no savings account,4 <= ... < 7 years,2,male,none,1,unknown / no property,28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,20,delay in paying off in the past,car (new),1725,100 <= ... < 500 DM,4 <= ... < 7 years,4,female,none,2,building society savings agreement / life insurance,40,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
no checking account,5,critical account / other credits existing (not at this bank),radio/television,1947,unknown / no savings account,4 <= ... < 7 years,4,female,none,4,real estate,32,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),business,1849,unknown / no savings account,unemployed,4,male,none,2,unknown / no property,31,none,rent,1,skilled employee / official,1,none,yes,1,married/widowed
no checking account,26,critical account / other credits existing (not at this bank),furniture/equipment,5348,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,real estate,19,stores,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
no checking account,11,existing credits paid back duly till now,car (new),2417,... >= 1000 DM,... >= 7 years,4,male,none,4,real estate,25,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,radio/television,5471,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",33,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,17,critical account / other credits existing (not at this bank),car (new),1960,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,unknown / no property,52,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,8,no credits taken / all credits paid back duly,furniture/equipment,1655,unknown / no savings account,1 <= ... < 4 years,1,male,none,2,real estate,36,none,for free,1,skilled employee / official,1,none,yes,2,married/widowed
no checking account,4,critical account / other credits existing (not at this bank),radio/television,3061,... < 100 DM,unemployed,1,female,none,4,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,40,all credits at this bank paid back duly,business,9999,... < 100 DM,4 <= ... < 7 years,4,male,none,1,building society savings agreement / life insurance,48,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,radio/television,3149,unknown / no savings account,4 <= ... < 7 years,1,male,none,2,"car or other, not in savings account",34,none,for free,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,business,1697,... < 100 DM,... >= 7 years,2,male,none,4,building society savings agreement / life insurance,40,none,own,1,skilled employee / official,2,none,no,1,single
... < 0 DM,34,critical account / other credits existing (not at this bank),domestic appliances,2173,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,52,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,5218,500 <= ... < 1000 DM,1 <= ... < 4 years,4,female,none,4,unknown / no property,63,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,15,existing credits paid back duly till now,car (new),2778,... >= 1000 DM,... < 1 year,4,male,none,3,real estate,37,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,13,delay in paying off in the past,car (used),3704,unknown / no savings account,unemployed,3,male,none,1,"car or other, not in savings account",37,none,for free,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,18,critical account / other credits existing (not at this bank),furniture/equipment,2225,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,43,none,rent,1,skilled employee / official,1,none,yes,2,single
no checking account,21,existing credits paid back duly till now,car (used),3123,unknown / no savings account,... < 1 year,1,male,none,4,"car or other, not in savings account",40,none,for free,1,skilled employee / official,1,none,yes,1,single
no checking account,41,existing credits paid back duly till now,furniture/equipment,2444,... < 100 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,55,none,for free,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),250,100 <= ... < 500 DM,... >= 7 years,2,female,none,4,building society savings agreement / life insurance,25,stores,rent,1,unskilled - resident,1,none,yes,2,single
no checking account,22,critical account / other credits existing (not at this bank),others,5894,unknown / no savings account,1 <= ... < 4 years,4,male,guarantor,2,real estate,75,none,for free,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,17,critical account / other credits existing (not at this bank),radio/television,3052,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,35,none,own,1,skilled employee / official,1,none,yes,1,single
