checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
no checking account,24,critical account / other credits existing (not at this bank),car (new),10071,unknown / no savings account,1 <= ... < 4 years,2,female,none,2,real estate,19,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),car (new),3321,100 <= ... < 500 DM,... >= 7 years,4,female,none,4,unknown / no property,38,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,12,existing credits paid back duly till now,radio/television,2787,... < 100 DM,4 <= ... < 7 years,4,female,none,4,real estate,19,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,42,critical account / other credits existing (not at this bank),furniture/equipment,1074,... < 100 DM,unemployed,2,male,co-applicant,2,unknown / no property,19,bank,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,2741,... < 100 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,40,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,repairs,3198,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,19,none,rent,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,24,critical account / other credits existing (not at this bank),car (used),9391,... < 100 DM,1 <= ... < 4 years,4,male,co-applicant,2,"car or other, not in savings account",47,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,car (new),5300,... < 100 DM,... >= 7 years,2,female,none,4,unknown / no property,23,stores,own,1,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (used),2996,... < 100 DM,... >= 7 years,4,male,co-applicant,4,"car or other, not in savings account",27,none,own,4,unskilled - resident,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,721,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,26,none,own,4,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,45,existing credits paid back duly till now,furniture/equipment,6031,... < 100 DM,1 <= ... < 4 years,2,male,none,4,unknown / no property,40,none,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,5,delay in paying off in the past,education,1383,... < 100 DM,unemployed,2,male,guarantor,2,"car or other, not in savings account",25,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),1396,... < 100 DM,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",20,none,rent,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,6,critical account / other credits existing (not at this bank),car (new),2300,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,44,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,23,existing credits paid back duly till now,car (used),2214,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,23,none,rent,1,unskilled - resident,2,none,yes,2,single
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),6493,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,36,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
... < 0 DM,8,existing credits paid back duly till now,car (used),2988,100 <= ... < 500 DM,... >= 7 years,3,female,none,3,"car or other, not in savings account",38,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,6,delay in paying off in the past,repairs,3039,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",24,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),furniture/equipment,1894,unknown / no savings account,... >= 7 years,3,male,none,2,"car or other, not in savings account",42,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,27,existing credits paid back duly till now,radio/television,1401,... < 100 DM,4 <= ... < 7 years,3,female,none,4,building society savings agreement / life insurance,31,none,rent,1,unemployed / unskilled - non-resident,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,35,critical account / other credits existing (not at this bank),repairs,1396,unknown / no savings account,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",38,stores,rent,1,unskilled - resident,2,none,yes,1,married/widowed
... < 0 DM,8,critical account / other credits existing (not at this bank),radio/television,4036,... < 100 DM,1 <= ... < 4 years,3,male,none,3,building society savings agreement / life insurance,20,none,own,1,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,4,existing credits paid back duly till now,education,6231,... < 100 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,23,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,radio/television,3628,... < 100 DM,4 <= ... < 7 years,4,female,none,4,"car or other, not in savings account",34,bank,own,4,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),radio/television,15945,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",26,none,own,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),furniture/equipment,2921,... < 100 DM,1 <= ... < 4 years,3,male,none,2,real estate,27,none,own,3,skilled employee / official,2,"yes, registered under customer's name",yes,2,married/widowed
... >= 200 DM / salary assignments for at least 1 year,70,existing credits paid back duly till now,car (new),1061,... < 100 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,44,none,own,4,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
no checking account,7,delay in paying off in the past,car (new),2289,... < 100 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",36,none,rent,4,unskilled - resident,1,none,yes,1,single
... < 0 DM,19,critical account / other credits existing (not at this bank),car (new),1964,... < 100 DM,... < 1 year,4,female,none,2,building society savings agreement / life insurance,28,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,8,existing credits paid back duly till now,furniture/equipment,1036,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,co-applicant,2,unknown / no property,23,none,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,10,critical account / other credits existing (not at this bank),car (used),2628,unknown / no savings account,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,2,none,yes,2,single
no checking account,29,existing credits paid back duly till now,education,2876,unknown / no savings account,4 <= ... < 7 years,2,female,none,2,building society savings agreement / life insurance,47,none,for free,3,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
... < 0 DM,25,all credits at this bank paid back duly,car (new),3328,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,real estate,36,none,own,1,skilled employee / official,2,none,yes,1,single
... < 0 DM,11,all credits at this bank paid back duly,domestic appliances,15945,... < 100 DM,unemployed,4,female,none,4,building society savings agreement / life insurance,30,none,own,3,skilled employee / official,2,none,yes,1,single
... < 0 DM,4,critical account / other credits existing (not at this bank),car (new),15945,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,22,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),car (new),2114,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",27,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,24,critical account / other credits existing (not at this bank),car (new),3056,unknown / no savings account,... >= 7 years,4,female,none,2,building society savings agreement / life insurance,38,none,own,1,unskilled - resident,2,none,yes,2,single
... < 0 DM,21,all credits at this bank paid back duly,car (used),5406,... < 100 DM,... < 1 year,4,female,none,2,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,furniture/equipment,1717,unknown / no savings account,unemployed,1,male,none,3,unknown / no property,29,none,own,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,15,all credits at this bank paid back duly,car (new),3397,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",35,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,18,critical account / other credits existing (not at this bank),car (new),5518,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,22,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,21,existing credits paid back duly till now,car (new),3205,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,29,bank,rent,1,skilled employee / official,1,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),furniture/equipment,1327,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",33,bank,rent,2,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,2882,... < 100 DM,... < 1 year,1,male,none,4,real estate,34,none,rent,1,unskilled - resident,2,none,yes,2,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),car (new),3479,... < 100 DM,... >= 7 years,2,male,guarantor,4,unknown / no property,21,none,rent,4,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (new),1699,... < 100 DM,... >= 7 years,4,female,none,4,building society savings agreement / life insurance,19,bank,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,11,critical account / other credits existing (not at this bank),radio/television,12095,unknown / no savings account,4 <= ... < 7 years,4,male,guarantor,2,real estate,35,none,own,2,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,37,existing credits paid back duly till now,car (new),1203,... < 100 DM,... < 1 year,4,female,none,4,real estate,27,none,for free,4,unemployed / unskilled - non-resident,1,none,yes,1,single
no checking account,14,delay in paying off in the past,radio/television,12233,... < 100 DM,... < 1 year,4,female,guarantor,4,real estate,42,bank,own,2,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,business,3408,unknown / no savings account,4 <= ... < 7 years,2,female,co-applicant,4,"car or other, not in savings account",31,none,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (new),3103,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",20,none,own,4,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),car (new),924,... < 100 DM,unemployed,2,female,none,1,real estate,19,none,own,4,skilled employee / official,1,none,yes,1,single
no checking account,4,existing credits paid back duly till now,car (new),269,... >= 1000 DM,... < 1 year,4,male,none,2,real estate,36,stores,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,62,existing credits paid back duly till now,radio/television,10788,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",35,bank,own,4,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,41,critical account / other credits existing (not at this bank),furniture/equipment,15945,unknown / no savings account,... < 1 year,4,female,none,2,building society savings agreement / life insurance,31,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,54,existing credits paid back duly till now,car (new),2255,... < 100 DM,4 <= ... < 7 years,4,male,none,2,"car or other, not in savings account",19,none,for free,1,skilled employee / official,2,none,yes,2,single
... < 0 DM,40,critical account / other credits existing (not at this bank),furniture/equipment,2547,500 <= ... < 1000 DM,unemployed,4,female,none,2,real estate,20,none,own,2,skilled employee / official,2,none,yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),car (used),1854,... >= 1000 DM,... < 1 year,4,male,guarantor,1,"car or other, not in savings account",22,none,own,1,unskilled - resident,1,none,no,1,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),car (new),1861,unknown / no savings account,... < 1 year,1,female,none,4,"car or other, not in savings account",20,none,own,2,unskilled - resident,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,car (used),2733,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",39,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,23,existing credits paid back duly till now,radio/television,1759,... < 100 DM,... >= 7 years,4,male,none,2,real estate,29,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,4,delay in paying off in the past,radio/television,2267,unknown / no savings account,unemployed,4,male,none,4,unknown / no property,23,none,own,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,2804,500 <= ... < 1000 DM,... < 1 year,2,male,none,4,real estate,21,bank,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,furniture/equipment,1442,... < 100 DM,... >= 7 years,2,male,guarantor,4,building society savings agreement / life insurance,31,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,18,existing credits paid back duly till now,furniture/equipment,4627,unknown / no savings account,... < 1 year,4,male,none,2,"car or other, not in savings account",23,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
no checking account,7,existing credits paid back duly till now,radio/television,1115,100 <= ... < 500 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,24,bank,own,3,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,10,critical account / other credits existing (not at this bank),car (new),2554,... < 100 DM,1 <= ... < 4 years,3,female,none,2,building society savings agreement / life insurance,21,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,37,existing credits paid back duly till now,radio/television,5809,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,"car or other, not in savings account",20,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,44,existing credits paid back duly till now,car (new),15945,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",24,none,own,1,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,40,critical account / other credits existing (not at this bank),furniture/equipment,4014,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",19,bank,own,1,unskilled - resident,2,none,yes,1,single
no checking account,27,no credits taken / all credits paid back duly,car (new),1052,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,4,unknown / no property,40,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,25,no credits taken / all credits paid back duly,business,9879,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",25,none,own,2,skilled employee / official,2,none,yes,1,divorced/separated
... < 0 DM,20,existing credits paid back duly till now,business,3034,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",24,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,education,3362,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,4,unknown / no property,23,none,own,3,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,15,delay in paying off in the past,furniture/equipment,2758,500 <= ... < 1000 DM,... >= 7 years,4,male,none,3,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,17,delay in paying off in the past,car (new),985,... < 100 DM,... >= 7 years,2,male,none,4,unknown / no property,25,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,10,existing credits paid back duly till now,furniture/equipment,6627,... < 100 DM,1 <= ... < 4 years,1,male,none,4,"car or other, not in savings account",20,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,31,critical account / other credits existing (not at this bank),radio/television,1164,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,34,none,own,4,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),1828,... >= 1000 DM,... < 1 year,4,female,co-applicant,4,"car or other, not in savings account",24,none,own,2,unskilled - resident,2,none,yes,1,single
no checking account,20,critical account / other credits existing (not at this bank),car (new),1798,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,real estate,25,none,rent,4,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,42,existing credits paid back duly till now,car (used),832,unknown / no savings account,... < 1 year,1,male,co-applicant,4,real estate,30,none,own,2,unemployed / unskilled - non-resident,2,none,yes,1,single
0 <= ... < 200 DM,5,existing credits paid back duly till now,car (new),4358,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,21,none,rent,2,unskilled - resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,7,existing credits paid back duly till now,furniture/equipment,10318,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,real estate,23,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,12,existing credits paid back duly till now,radio/television,3626,... < 100 DM,... >= 7 years,2,female,none,2,real estate,41,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,16,existing credits paid back duly till now,radio/television,2761,unknown / no savings account,1 <= ... < 4 years,4,female,none,2,building society savings agreement / life insurance,36,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,others,2796,... < 100 DM,4 <= ... < 7 years,4,male,none,4,"car or other, not in savings account",38,none,own,4,unskilled - resident,1,none,yes,1,divorced/separated
... < 0 DM,23,delay in paying off in the past,car (new),2062,... < 100 DM,4 <= ... < 7 years,4,female,none,1,unknown / no property,19,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,1208,... < 100 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",19,none,own,3,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2678,unknown / no savings account,unemployed,4,female,none,4,"car or other, not in savings account",49,none,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
no checking account,12,existing credits paid back duly till now,car (used),1286,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",48,bank,for free,2,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,car (used),1874,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,radio/television,4035,... < 100 DM,... >= 7 years,2,male,guarantor,4,building society savings agreement / life insurance,21,none,own,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,11,existing credits paid back duly till now,business,3288,... < 100 DM,4 <= ... < 7 years,4,female,none,4,building society savings agreement / life insurance,19,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,18,critical account / other credits existing (not at this bank),car (used),4747,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,2,building society savings agreement / life insurance,65,none,own,1,unskilled - resident,1,none,yes,1,single
0 <= ... < 200 DM,32,delay in paying off in the past,radio/television,3269,... < 100 DM,... >= 7 years,4,female,none,4,"car or other, not in savings account",21,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,car (used),3351,... < 100 DM,... >= 7 years,2,male,none,3,building society savings agreement / life insurance,28,bank,own,1,unskilled - resident,2,none,yes,1,single
0 <= ... < 200 DM,27,no credits taken / all credits paid back duly,furniture/equipment,1799,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",19,none,own,4,unskilled - resident,1,none,yes,2,single
0 <= ... < 200 DM,43,critical account / other credits existing (not at this bank),repairs,1833,... < 100 DM,unemployed,4,female,none,2,building society savings agreement / life insurance,40,none,own,3,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,18,delay in paying off in the past,radio/television,1666,... < 100 DM,... < 1 year,1,male,none,2,building society savings agreement / life insurance,20,none,own,1,skilled employee / official,1,none,yes,2,single
... < 0 DM,60,existing credits paid back duly till now,car (used),12674,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,19,bank,for free,4,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,13,all credits at this bank paid back duly,car (used),9754,unknown / no savings account,... >= 7 years,2,male,none,4,unknown / no property,27,bank,for free,2,skilled employee / official,1,none,yes,2,single
no checking account,41,existing credits paid back duly till now,radio/television,2639,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",30,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,29,delay in paying off in the past,car (new),4355,... < 100 DM,... < 1 year,4,male,none,4,real estate,33,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,16,all credits at this bank paid back duly,car (new),15945,... < 100 DM,4 <= ... < 7 years,4,male,none,2,building society savings agreement / life insurance,37,none,rent,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,7,delay in paying off in the past,radio/television,4435,... >= 1000 DM,4 <= ... < 7 years,4,male,none,4,real estate,22,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,no,1,single
... < 0 DM,5,all credits at this bank paid back duly,car (new),2284,500 <= ... < 1000 DM,... < 1 year,2,female,none,2,unknown / no property,27,none,own,2,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,4,delay in paying off in the past,furniture/equipment,1175,... < 100 DM,4 <= ... < 7 years,3,female,none,1,"car or other, not in savings account",20,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,28,delay in paying off in the past,car (used),1703,... < 100 DM,4 <= ... < 7 years,4,male,none,4,real estate,19,none,own,1,unemployed / unskilled - non-resident,1,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,car (new),1746,unknown / no savings account,... < 1 year,4,female,none,4,"car or other, not in savings account",27,none,own,4,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,20,existing credits paid back duly till now,business,2813,unknown / no savings account,1 <= ... < 4 years,2,female,co-applicant,4,real estate,20,bank,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,18,existing credits paid back duly till now,radio/television,2186,... < 100 DM,... < 1 year,2,male,none,4,real estate,26,none,own,2,unskilled - resident,1,none,yes,2,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),car (new),1875,unknown / no savings account,... < 1 year,4,male,none,2,"car or other, not in savings account",21,bank,rent,1,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,2888,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,24,none,rent,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,4,critical account / other credits existing (not at this bank),radio/television,10458,... < 100 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,26,critical account / other credits existing (not at this bank),furniture/equipment,1799,500 <= ... < 1000 DM,1 <= ... < 4 years,2,male,none,4,"car or other, not in savings account",36,none,rent,4,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
no checking account,13,existing credits paid back duly till now,radio/television,1022,unknown / no savings account,4 <= ... < 7 years,2,male,none,4,"car or other, not in savings account",20,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,34,critical account / other credits existing (not at this bank),car (new),1782,... < 100 DM,1 <= ... < 4 years,4,male,none,2,real estate,39,bank,rent,1,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,25,existing credits paid back duly till now,furniture/equipment,1974,unknown / no savings account,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",37,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,23,all credits at this bank paid back duly,car (new),2632,... < 100 DM,unemployed,4,male,none,1,real estate,57,none,own,1,unskilled - resident,1,none,yes,2,married/widowed
... < 0 DM,24,existing credits paid back duly till now,radio/television,9661,... < 100 DM,1 <= ... < 4 years,1,female,none,2,unknown / no property,23,none,for free,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,11,critical account / other credits existing (not at this bank),radio/television,2427,... < 100 DM,... >= 7 years,1,male,none,2,real estate,19,none,rent,1,skilled employee / official,2,none,yes,1,single
0 <= ... < 200 DM,13,all credits at this bank paid back duly,radio/television,10769,... < 100 DM,... >= 7 years,4,male,none,1,building society savings agreement / life insurance,19,none,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,25,critical account / other credits existing (not at this bank),business,1742,... < 100 DM,4 <= ... < 7 years,4,male,none,2,real estate,33,none,for free,1,unskilled - resident,1,none,yes,2,single
... < 0 DM,17,existing credits paid back duly till now,car (new),5588,... < 100 DM,4 <= ... < 7 years,1,male,co-applicant,4,building society savings agreement / life insurance,75,none,rent,2,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,car (new),2776,unknown / no savings account,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,40,none,own,1,unemployed / unskilled - non-resident,1,none,yes,1,single
0 <= ... < 200 DM,4,critical account / other credits existing (not at this bank),business,1861,100 <= ... < 500 DM,... < 1 year,2,male,co-applicant,1,"car or other, not in savings account",29,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,4,existing credits paid back duly till now,education,15945,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,23,none,own,4,skilled employee / official,1,none,yes,2,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,2514,100 <= ... < 500 DM,4 <= ... < 7 years,4,male,none,2,real estate,21,none,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",no,1,divorced/separated
... < 0 DM,12,existing credits paid back duly till now,radio/television,1279,100 <= ... < 500 DM,... < 1 year,3,male,none,4,real estate,25,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,33,existing credits paid back duly till now,furniture/equipment,2174,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",25,stores,for free,3,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,20,critical account / other credits existing (not at this bank),car (used),12434,unknown / no savings account,4 <= ... < 7 years,3,male,none,4,building society savings agreement / life insurance,19,none,rent,1,skilled employee / official,2,none,yes,2,single
0 <= ... < 200 DM,35,critical account / other credits existing (not at this bank),car (new),638,... < 100 DM,... < 1 year,4,female,none,4,real estate,27,bank,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,23,all credits at this bank paid back duly,radio/television,6740,unknown / no savings account,... >= 7 years,2,male,none,2,real estate,19,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
