checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
... < 0 DM,21,existing credits paid back duly till now,education,15945,unknown / no savings account,1 <= ... < 4 years,2,male,none,4,unknown / no property,19,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,2,married/widowed
0 <= ... < 200 DM,16,all credits at this bank paid back duly,education,2586,... >= 1000 DM,1 <= ... < 4 years,2,male,none,4,real estate,43,stores,own,1,skilled employee / official,1,none,yes,2,single
no checking account,25,existing credits paid back duly till now,car (used),250,unknown / no savings account,... < 1 year,4,male,guarantor,4,real estate,75,none,own,1,unskilled - resident,2,none,yes,1,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,car (new),15945,... < 100 DM,4 <= ... < 7 years,2,male,none,1,real estate,44,none,own,2,skilled employee / official,2,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,26,existing credits paid back duly till now,furniture/equipment,7779,500 <= ... < 1000 DM,4 <= ... < 7 years,4,male,none,3,"car or other, not in savings account",32,bank,own,2,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
no checking account,13,existing credits paid back duly till now,furniture/equipment,2580,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,4,building society savings agreement / life insurance,46,bank,own,2,unemployed / unskilled - non-resident,1,none,yes,1,divorced/separated
0 <= ... < 200 DM,37,existing credits paid back duly till now,radio/television,3097,... < 100 DM,4 <= ... < 7 years,4,male,co-applicant,4,"car or other, not in savings account",68,none,own,4,skilled employee / official,1,none,yes,1,single
no checking account,15,critical account / other credits existing (not at this bank),business,2615,... < 100 DM,1 <= ... < 4 years,4,male,none,4,"car or other, not in savings account",26,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,27,existing credits paid back duly till now,car (new),2479,... < 100 DM,1 <= ... < 4 years,2,female,none,4,unknown / no property,36,bank,own,2,skilled employee / official,1,"yes, registered under customer's name",no,2,single
... >= 200 DM / salary assignments for at least 1 year,14,critical account / other credits existing (not at this bank),car (used),1436,... < 100 DM,... < 1 year,4,male,co-applicant,1,building society savings agreement / life insurance,32,none,for free,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,8,critical account / other credits existing (not at this bank),car (new),6003,500 <= ... < 1000 DM,1 <= ... < 4 years,1,male,co-applicant,2,building society savings agreement / life insurance,30,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,24,existing credits paid back duly till now,business,11040,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",33,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,59,no credits taken / all credits paid back duly,car (new),250,500 <= ... < 1000 DM,4 <= ... < 7 years,3,female,none,4,unknown / no property,19,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),radio/television,3428,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",40,none,own,2,skilled employee / official,1,none,yes,2,single
no checking account,5,critical account / other credits existing (not at this bank),car (new),3025,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,4,"car or other, not in savings account",69,none,own,1,skilled employee / official,1,none,yes,2,single
no checking account,39,no credits taken / all credits paid back duly,radio/television,415,... < 100 DM,4 <= ... < 7 years,4,female,none,2,"car or other, not in savings account",20,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
no checking account,20,all credits at this bank paid back duly,furniture/equipment,3217,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,20,none,for free,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,7,existing credits paid back duly till now,repairs,2182,... < 100 DM,unemployed,1,female,guarantor,2,real estate,26,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,38,existing credits paid back duly till now,car (used),2283,... < 100 DM,1 <= ... < 4 years,4,female,none,4,building society savings agreement / life insurance,30,none,for free,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,21,all credits at this bank paid back duly,furniture/equipment,13201,... < 100 DM,... < 1 year,4,male,none,1,"car or other, not in savings account",32,none,own,3,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,17,no credits taken / all credits paid back duly,radio/television,1933,... < 100 DM,1 <= ... < 4 years,4,male,guarantor,4,unknown / no property,41,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,repairs,3760,... < 100 DM,... >= 7 years,2,male,co-applicant,4,"car or other, not in savings account",22,none,own,1,skilled employee / official,1,none,no,2,single
no checking account,27,existing credits paid back duly till now,radio/television,1947,100 <= ... < 500 DM,1 <= ... < 4 years,4,male,guarantor,3,building society savings agreement / life insurance,24,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,14,existing credits paid back duly till now,car (new),907,... < 100 DM,... >= 7 years,4,male,guarantor,4,unknown / no property,60,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,education,5353,... >= 1000 DM,4 <= ... < 7 years,2,male,none,4,real estate,26,stores,rent,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,9,existing credits paid back duly till now,furniture/equipment,1252,... < 100 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",32,none,own,1,skilled employee / official,1,none,no,1,single
no checking account,23,all credits at this bank paid back duly,car (new),662,... < 100 DM,... >= 7 years,3,male,none,4,unknown / no property,70,bank,for free,1,skilled employee / official,1,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (new),3504,... < 100 DM,1 <= ... < 4 years,4,female,guarantor,2,unknown / no property,29,none,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
... < 0 DM,14,existing credits paid back duly till now,business,876,... >= 1000 DM,4 <= ... < 7 years,3,male,none,4,"car or other, not in savings account",42,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),1011,... >= 1000 DM,... < 1 year,1,male,none,2,real estate,29,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,41,existing credits paid back duly till now,furniture/equipment,2402,100 <= ... < 500 DM,unemployed,3,male,none,4,unknown / no property,28,none,own,2,skilled employee / official,1,none,yes,2,married/widowed
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),1302,... >= 1000 DM,... >= 7 years,4,male,none,2,real estate,36,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,18,all credits at this bank paid back duly,radio/television,306,500 <= ... < 1000 DM,4 <= ... < 7 years,2,male,none,3,unknown / no property,28,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,11,all credits at this bank paid back duly,business,2591,... < 100 DM,1 <= ... < 4 years,2,male,guarantor,4,real estate,26,none,rent,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
0 <= ... < 200 DM,26,all credits at this bank paid back duly,furniture/equipment,3624,... < 100 DM,4 <= ... < 7 years,2,male,none,2,unknown / no property,26,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,56,existing credits paid back duly till now,furniture/equipment,436,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,4,real estate,55,bank,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,retraining,8450,... >= 1000 DM,1 <= ... < 4 years,4,female,guarantor,1,"car or other, not in savings account",45,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,24,all credits at this bank paid back duly,furniture/equipment,4454,... < 100 DM,... >= 7 years,4,male,none,3,unknown / no property,34,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,30,critical account / other credits existing (not at this bank),car (new),488,unknown / no savings account,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",28,stores,own,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,divorced/separated
... < 0 DM,25,all credits at this bank paid back duly,furniture/equipment,2664,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,49,none,own,3,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,business,4593,... < 100 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,19,stores,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
no checking account,36,existing credits paid back duly till now,radio/television,881,... >= 1000 DM,4 <= ... < 7 years,1,male,none,3,unknown / no property,46,none,own,3,skilled employee / official,1,none,yes,1,divorced/separated
... < 0 DM,37,delay in paying off in the past,furniture/equipment,2653,... >= 1000 DM,... < 1 year,4,male,guarantor,2,real estate,35,none,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,1,divorced/separated
... < 0 DM,24,critical account / other credits existing (not at this bank),radio/television,5016,... >= 1000 DM,1 <= ... < 4 years,4,male,none,4,building society savings agreement / life insurance,36,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,41,critical account / other credits existing (not at this bank),car (used),1558,... < 100 DM,... < 1 year,1,male,guarantor,2,"car or other, not in savings account",48,bank,own,1,skilled employee / official,1,none,yes,1,single
no checking account,24,critical account / other credits existing (not at this bank),domestic appliances,3134,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,4,real estate,27,none,rent,1,unskilled - resident,1,none,yes,1,divorced/separated
no checking account,22,critical account / other credits existing (not at this bank),radio/television,2819,... < 100 DM,unemployed,4,male,none,4,"car or other, not in savings account",34,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated
no checking account,25,existing credits paid back duly till now,education,746,... < 100 DM,1 <= ... < 4 years,2,male,none,4,building society savings agreement / life insurance,47,none,for free,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,18,all credits at this bank paid back duly,radio/television,3460,unknown / no savings account,4 <= ... < 7 years,2,male,guarantor,4,"car or other, not in savings account",24,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,72,critical account / other credits existing (not at this bank),radio/television,1433,... < 100 DM,... < 1 year,2,male,none,2,real estate,23,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,retraining,250,... >= 1000 DM,4 <= ... < 7 years,2,male,guarantor,3,unknown / no property,53,none,for free,2,unemployed / unskilled - non-resident,2,none,yes,1,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,1629,... >= 1000 DM,4 <= ... < 7 years,4,female,none,4,building society savings agreement / life insurance,28,stores,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,4,critical account / other credits existing (not at this bank),business,1930,unknown / no savings account,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",19,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,14,critical account / other credits existing (not at this bank),furniture/equipment,2971,... < 100 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,48,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,7,no credits taken / all credits paid back duly,car (new),10335,... < 100 DM,... >= 7 years,3,male,none,4,building society savings agreement / life insurance,20,none,own,1,unemployed / unskilled - non-resident,1,none,no,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,6,no credits taken / all credits paid back duly,business,2225,... < 100 DM,... < 1 year,4,female,co-applicant,4,"car or other, not in savings account",37,none,own,1,skilled employee / official,1,none,yes,1,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,4595,... < 100 DM,4 <= ... < 7 years,1,male,none,3,real estate,28,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1319,unknown / no savings account,... >= 7 years,4,female,none,1,real estate,19,none,own,4,skilled employee / official,2,none,yes,2,single
... < 0 DM,22,critical account / other credits existing (not at this bank),car (new),3976,100 <= ... < 500 DM,... >= 7 years,3,male,none,1,real estate,37,none,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,50,critical account / other credits existing (not at this bank),radio/television,10889,... < 100 DM,1 <= ... < 4 years,4,male,none,2,unknown / no property,24,none,own,2,unemployed / unskilled - non-resident,1,none,yes,2,single
no checking account,14,existing credits paid back duly till now,radio/television,1483,... < 100 DM,... >= 7 years,4,male,co-applicant,4,real estate,47,none,own,2,skilled employee / official,1,"yes, registered under customer's name",no,2,single
no checking account,23,existing credits paid back duly till now,business,5915,... < 100 DM,1 <= ... < 4 years,3,female,none,4,"car or other, not in savings account",25,bank,rent,1,skilled employee / official,1,none,no,1,single
no checking account,27,critical account / other credits existing (not at this bank),car (new),1094,... >= 1000 DM,... >= 7 years,2,male,co-applicant,2,"car or other, not in savings account",27,bank,own,2,skilled employee / official,1,none,no,2,single
... < 0 DM,25,delay in paying off in the past,radio/television,2115,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,car (new),805,... < 100 DM,... < 1 year,4,male,co-applicant,3,"car or other, not in savings account",27,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,25,critical account / other credits existing (not at this bank),radio/television,7972,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,guarantor,1,unknown / no property,27,none,own,1,skilled employee / official,2,none,yes,1,divorced/separated
no checking account,10,critical account / other credits existing (not at this bank),business,873,... < 100 DM,1 <= ... < 4 years,4,male,none,3,unknown / no property,19,none,own,1,skilled employee / official,2,"yes, registered under customer's name",yes,1,single
... < 0 DM,16,critical account / other credits existing (not at this bank),domestic appliances,725,... < 100 DM,1 <= ... < 4 years,3,female,co-applicant,2,real estate,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,8,existing credits paid back duly till now,car (new),804,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",30,bank,rent,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,2,divorced/separated
no checking account,25,critical account / other credits existing (not at this bank),business,15945,... < 100 DM,unemployed,2,male,none,3,"car or other, not in savings account",44,none,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,22,existing credits paid back duly till now,radio/television,2980,... < 100 DM,... < 1 year,4,male,none,3,unknown / no property,20,stores,for free,1,skilled employee / official,2,"yes, registered under customer's name",yes,2,divorced/separated
no checking account,18,critical account / other credits existing (not at this bank),car (new),937,... >= 1000 DM,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",29,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,32,existing credits paid back duly till now,retraining,899,... < 100 DM,... >= 7 years,1,male,none,2,unknown / no property,39,stores,for free,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,single
no checking account,21,existing credits paid back duly till now,radio/television,3412,... < 100 DM,... < 1 year,2,male,co-applicant,1,real estate,21,stores,rent,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,3375,... < 100 DM,... < 1 year,4,male,none,4,real estate,43,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,12,critical account / other credits existing (not at this bank),radio/television,4933,500 <= ... < 1000 DM,... >= 7 years,2,female,none,2,building society savings agreement / life insurance,36,none,own,1,skilled employee / official,1,none,yes,1,single
no checking account,32,critical account / other credits existing (not at this bank),furniture/equipment,785,100 <= ... < 500 DM,... >= 7 years,4,male,none,3,"car or other, not in savings account",19,none,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,19,critical account / other credits existing (not at this bank),radio/television,4931,... < 100 DM,unemployed,4,female,none,4,"car or other, not in savings account",39,bank,own,1,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,2329,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,co-applicant,4,unknown / no property,19,none,rent,2,skilled employee / official,1,none,yes,2,single
no checking account,28,critical account / other credits existing (not at this bank),furniture/equipment,575,... >= 1000 DM,1 <= ... < 4 years,3,male,none,2,real estate,50,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,24,existing credits paid back duly till now,radio/television,4941,... < 100 DM,... >= 7 years,4,male,none,3,real estate,35,none,own,1,skilled employee / official,1,none,yes,1,married/widowed
... < 0 DM,16,critical account / other credits existing (not at this bank),repairs,1351,100 <= ... < 500 DM,... >= 7 years,1,male,none,2,"car or other, not in savings account",24,bank,rent,4,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,32,existing credits paid back duly till now,furniture/equipment,2615,500 <= ... < 1000 DM,... >= 7 years,4,male,none,2,building society savings agreement / life insurance,20,bank,own,1,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,10,existing credits paid back duly till now,education,3320,... >= 1000 DM,1 <= ... < 4 years,4,female,none,3,real estate,49,bank,own,1,skilled employee / official,1,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,17,existing credits paid back duly till now,radio/television,3628,... < 100 DM,1 <= ... < 4 years,2,female,none,4,building society savings agreement / life insurance,22,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,42,existing credits paid back duly till now,business,2282,... < 100 DM,1 <= ... < 4 years,3,male,none,2,real estate,30,bank,rent,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,12,existing credits paid back duly till now,car (new),1905,... < 100 DM,1 <= ... < 4 years,4,female,none,1,"car or other, not in savings account",48,none,rent,1,skilled employee / official,1,none,no,1,single
... < 0 DM,24,all credits at this bank paid back duly,education,1882,... < 100 DM,... >= 7 years,2,female,none,3,"car or other, not in savings account",29,stores,own,2,skilled employee / official,1,none,yes,1,married/widowed
0 <= ... < 200 DM,26,existing credits paid back duly till now,furniture/equipment,755,... < 100 DM,... >= 7 years,2,male,none,4,real estate,51,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,car (new),4216,... < 100 DM,1 <= ... < 4 years,3,male,none,3,building society savings agreement / life insurance,26,none,own,3,skilled employee / official,1,"yes, registered under customer's name",no,1,single
no checking account,72,existing credits paid back duly till now,radio/television,5735,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,none,4,unknown / no property,26,none,for free,2,skilled employee / official,1,none,yes,1,single
no checking account,11,existing credits paid back duly till now,car (used),2797,... < 100 DM,4 <= ... < 7 years,1,male,co-applicant,4,real estate,29,bank,rent,1,unskilled - resident,2,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,22,existing credits paid back duly till now,car (new),2487,100 <= ... < 500 DM,... >= 7 years,2,male,guarantor,2,unknown / no property,20,bank,own,2,skilled employee / official,2,none,yes,1,single
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,furniture/equipment,1629,... < 100 DM,4 <= ... < 7 years,4,male,co-applicant,2,"car or other, not in savings account",22,bank,own,2,skilled employee / official,1,none,yes,2,divorced/separated
no checking account,4,existing credits paid back duly till now,radio/television,4174,... < 100 DM,... >= 7 years,4,male,none,4,"car or other, not in savings account",34,none,own,2,skilled employee / official,1,none,yes,1,single
no checking account,26,existing credits paid back duly till now,business,10453,... < 100 DM,... >= 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,30,existing credits paid back duly till now,car (new),2216,... < 100 DM,1 <= ... < 4 years,4,male,none,4,real estate,24,bank,own,4,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... < 0 DM,23,delay in paying off in the past,domestic appliances,2012,... < 100 DM,... < 1 year,4,male,co-applicant,2,"car or other, not in savings account",22,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
no checking account,31,critical account / other credits existing (not at this bank),domestic appliances,3521,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,34,stores,rent,2,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,19,existing credits paid back duly till now,furniture/equipment,2875,... < 100 DM,... >= 7 years,4,male,none,2,"car or other, not in savings account",20,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,24,existing credits paid back duly till now,car (new),3189,unknown / no savings account,1 <= ... < 4 years,1,male,none,1,unknown / no property,33,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,education,2328,... < 100 DM,1 <= ... < 4 years,1,female,none,4,real estate,35,none,own,3,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,15,critical account / other credits existing (not at this bank),business,6282,... >= 1000 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",33,none,own,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,44,critical account / other credits existing (not at this bank),furniture/equipment,4754,... < 100 DM,... >= 7 years,4,male,none,4,unknown / no property,65,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,4,no credits taken / all credits paid back duly,education,4485,... < 100 DM,... < 1 year,3,male,none,4,real estate,49,none,rent,1,skilled employee / official,1,"yes, registered under customer's name",no,2,divorced/separated
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (new),1724,100 <= ... < 500 DM,... >= 7 years,4,male,co-applicant,4,building society savings agreement / life insurance,19,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,24,critical account / other credits existing (not at this bank),business,1050,... < 100 DM,... < 1 year,4,female,none,1,unknown / no property,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,21,existing credits paid back duly till now,furniture/equipment,3069,... >= 1000 DM,... >= 7 years,4,male,none,4,unknown / no property,19,none,for free,2,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,car (new),2966,... < 100 DM,unemployed,3,male,none,4,"car or other, not in savings account",48,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,5,existing credits paid back duly till now,others,250,... < 100 DM,1 <= ... < 4 years,3,male,co-applicant,4,building society savings agreement / life insurance,21,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",no,2,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,4291,100 <= ... < 500 DM,... >= 7 years,2,male,none,4,real estate,42,none,own,2,skilled employee / official,1,none,no,2,married/widowed
... < 0 DM,9,existing credits paid back duly till now,furniture/equipment,3833,500 <= ... < 1000 DM,1 <= ... < 4 years,4,male,none,2,building society savings agreement / life insurance,22,none,own,1,unskilled - resident,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,8,delay in paying off in the past,car (new),4501,... < 100 DM,4 <= ... < 7 years,2,male,none,4,real estate,19,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,71,existing credits paid back duly till now,car (used),15945,... < 100 DM,4 <= ... < 7 years,4,male,none,4,building society savings agreement / life insurance,21,none,own,2,skilled employee / official,1,none,yes,2,divorced/separated
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),1738,unknown / no savings account,1 <= ... < 4 years,1,male,none,4,real estate,19,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,24,existing credits paid back duly till now,others,2251,... < 100 DM,4 <= ... < 7 years,4,male,guarantor,4,real estate,26,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,44,critical account / other credits existing (not at this bank),car (new),1800,... < 100 DM,unemployed,1,male,none,2,building society savings agreement / life insurance,24,none,own,1,skilled employee / official,1,none,yes,1,single
... < 0 DM,8,existing credits paid back duly till now,radio/television,521,... < 100 DM,unemployed,4,female,none,3,building society savings agreement / life insurance,49,none,own,1,management / self-employed / highly qualified employee / officer,2,none,yes,2,divorced/separated
0 <= ... < 200 DM,7,critical account / other credits existing (not at this bank),business,527,100 <= ... < 500 DM,... < 1 year,4,male,none,3,"car or other, not in savings account",51,none,own,1,management / self-employed / highly qualified employee / officer,1,none,yes,2,married/widowed
no checking account,14,critical account / other credits existing (not at this bank),business,250,... < 100 DM,... < 1 year,4,female,none,4,"car or other, not in savings account",19,none,own,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,divorced/separated
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,1065,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,building society savings agreement / life insurance,49,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... < 0 DM,20,critical account / other credits existing (not at this bank),furniture/equipment,440,unknown / no savings account,unemployed,1,male,none,2,"car or other, not in savings account",22,bank,own,2,skilled employee / official,2,none,yes,1,single
no checking account,26,existing credits paid back duly till now,retraining,1431,... < 100 DM,1 <= ... < 4 years,2,male,none,3,unknown / no property,19,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,single
no checking account,13,existing credits paid back duly till now,repairs,3104,... < 100 DM,... < 1 year,2,male,none,2,building society savings agreement / life insurance,36,none,own,1,skilled employee / official,1,none,yes,2,divorced/separated
... < 0 DM,26,existing credits paid back duly till now,business,5856,100 <= ... < 500 DM,4 <= ... < 7 years,2,male,none,2,unknown / no property,19,bank,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,1,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,7,critical account / other credits existing (not at this bank),radio/television,1393,... < 100 DM,1 <= ... < 4 years,4,male,none,2,"car or other, not in savings account",21,stores,own,2,skilled employee / official,2,none,yes,1,single
no checking account,6,critical account / other credits existing (not at this bank),repairs,6118,... < 100 DM,1 <= ... < 4 years,4,male,none,1,"car or other, not in savings account",25,none,own,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,20,existing credits paid back duly till now,retraining,9527,unknown / no savings account,unemployed,4,male,none,2,real estate,21,none,own,1,skilled employee / official,1,"yes, registered under customer's name",yes,2,divorced/separated
... < 0 DM,22,critical account / other credits existing (not at this bank),car (used),2366,... < 100 DM,1 <= ... < 4 years,1,male,none,2,real estate,19,bank,own,1,skilled employee / official,1,none,yes,1,divorced/separated
no checking account,46,all credits at this bank paid back duly,furniture/equipment,13387,... < 100 DM,... < 1 year,4,male,none,4,"car or other, not in savings account",70,none,rent,4,skilled employee / official,1,none,yes,2,single
no checking account,35,critical account / other credits existing (not at this bank),furniture/equipment,3897,... >= 1000 DM,1 <= ... < 4 years,4,male,none,1,unknown / no property,20,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
